Y,M,D,H,GG,GD
1988,5,15,7,142,107
1988,5,15,8,289,158
1988,5,15,9,442,186
1988,5,15,10,581,199
1988,5,15,11,689,205
1988,5,15,12,761,207
1988,5,15,13,783,212
1988,5,15,14,756,221
1988,5,15,15,692,219
1988,5,15,16,600,204
1988,5,15,17,472,187
1988,5,15,18,331,158
1988,5,15,19,178,117
1988,5,15,20,64,53
1988,5,15,21,6,6
1988,5,15,22,0,0
1988,5,15,23,0,0
1988,5,15,24,0,0
1988,5,16,1,0,0
1988,5,16,2,0,0
1988,5,16,3,0,0
1988,5,16,4,0,0
1988,5,16,5,0,0
1988,5,16,6,42,38
1988,5,16,7,158,106
1988,5,16,8,294,157
1988,5,16,9,467,169
1988,5,16,10,617,167
1988,5,16,11,742,152
1988,5,16,12,828,147
1988,5,16,13,858,152
1988,5,16,14,850,150
1988,5,16,15,794,141
1988,5,16,16,692,122
1988,5,16,17,553,113
1988,5,16,18,392,112
1988,5,16,19,211,105
1988,5,16,20,81,53
1988,5,16,21,6,6
1988,5,16,22,0,0
1988,5,16,23,0,0
1988,5,16,24,0,0
1988,5,17,1,0,0
1988,5,17,2,0,0
1988,5,17,3,0,0
1988,5,17,4,0,0
1988,5,17,5,0,0
1988,5,17,6,22,21
1988,5,17,7,164,106
1988,5,17,8,322,143
1988,5,17,9,494,147
1988,5,17,10,642,143
1988,5,17,11,756,139
1988,5,17,12,828,147
1988,5,17,13,858,152
1988,5,17,14,839,148
1988,5,17,15,775,137
1988,5,17,16,672,135
1988,5,17,17,536,134
1988,5,17,18,381,125
1988,5,17,19,194,115
1988,5,17,20,81,55
1988,5,17,21,8,8
1988,5,17,22,0,0
1988,5,17,23,0,0
1988,5,17,24,0,0
1988,5,18,1,0,0
1988,5,18,2,0,0
1988,5,18,3,0,0
1988,5,18,4,0,0
1988,5,18,5,0,0
1988,5,18,6,50,44
1988,5,18,7,167,107
1988,5,18,8,322,145
1988,5,18,9,478,164
1988,5,18,10,617,172
1988,5,18,11,736,164
1988,5,18,12,797,175
1988,5,18,13,797,205
1988,5,18,14,828,150
1988,5,18,15,761,154
1988,5,18,16,658,154
1988,5,18,17,525,149
1988,5,18,18,375,133
1988,5,18,19,197,116
1988,5,18,20,78,57
1988,5,18,21,6,6
1988,5,18,22,0,0
1988,5,18,23,0,0
1988,5,18,24,0,0
1988,5,19,1,0,0
1988,5,19,2,0,0
1988,5,19,3,0,0
1988,5,19,4,0,0
1988,5,19,5,14,14
1988,5,19,6,56,46
1988,5,19,7,175,106
1988,5,19,8,333,140
1988,5,19,9,489,157
1988,5,19,10,633,157
1988,5,19,11,744,156
1988,5,19,12,814,158
1988,5,19,13,839,160
1988,5,19,14,822,159
1988,5,19,15,756,163
1988,5,19,16,656,159
1988,5,19,17,519,157
1988,5,19,18,369,140
1988,5,19,19,197,118
1988,5,19,20,78,58
1988,5,19,21,8,8
1988,5,19,22,0,0
1988,5,19,23,0,0
1988,5,19,24,0,0
1988,5,20,1,0,0
1988,5,20,2,0,0
1988,5,20,3,0,0
1988,5,20,4,0,0
1988,5,20,5,14,14
1988,5,20,6,50,46
1988,5,20,7,164,111
1988,5,20,8,311,156
1988,5,20,9,467,178
1988,5,20,10,611,182
1988,5,20,11,731,174
1988,5,20,12,806,170
1988,5,20,13,817,188
1988,5,20,14,800,186
1988,5,20,15,753,169
1988,5,20,16,653,165
1988,5,20,17,522,156
1988,5,20,18,361,149
1988,5,20,19,186,123
1988,5,20,20,72,60
1988,5,20,21,6,6
1988,5,20,22,0,0
1988,5,20,23,0,0
1988,5,20,24,0,0
1988,5,21,1,0,0
1988,5,21,2,0,0
1988,5,21,3,0,0
1988,5,21,4,0,0
1988,5,21,5,14,14
1988,5,21,6,47,43
1988,5,21,7,161,113
1988,5,21,8,161,149
1988,5,21,9,464,182
1988,5,21,10,608,186
1988,5,21,11,711,196
1988,5,21,12,783,196
1988,5,21,13,817,190
1988,5,21,14,817,169
1988,5,21,15,756,168
1988,5,21,16,642,178
1988,5,21,17,508,172
1988,5,21,18,356,155
1988,5,21,19,189,124
1988,5,21,20,69,60
1988,5,21,21,6,6
1988,5,21,22,0,0
1988,5,21,23,0,0
1988,5,21,24,0,0
1988,5,22,1,0,0
1988,5,22,2,0,0
1988,5,22,3,0,0
1988,5,22,4,0,0
1988,5,22,5,14,14
1988,5,22,6,47,44
1988,5,22,7,147,115
1988,5,22,8,286,171
1988,5,22,9,428,208
1988,5,22,10,517,257
1988,5,22,11,681,227
1988,5,22,12,778,204
1988,5,22,13,836,170
1988,5,22,14,808,181
1988,5,22,15,761,164
1988,5,22,16,650,172
1988,5,22,17,500,181
1988,5,22,18,356,157
1988,5,22,19,197,123
1988,5,22,20,72,62
1988,5,22,21,8,8
1988,5,22,22,0,0
1988,5,22,23,0,0
1988,5,22,24,0,0
1988,5,23,1,0,0
1988,5,23,2,0,0
1988,5,23,3,0,0
1988,5,23,4,0,0
1988,5,23,5,3,3
1988,5,23,6,39,36
1988,5,23,7,94,88
1988,5,23,8,269,177
1988,5,23,9,439,203
1988,5,23,10,578,217
1988,5,23,11,697,213
1988,5,23,12,781,203
1988,5,23,13,603,351
1988,5,23,14,642,321
1988,5,23,15,592,305
1988,5,23,16,433,302
1988,5,23,17,289,251
1988,5,23,18,231,193
1988,5,23,19,83,79
1988,5,23,20,22,22
1988,5,23,21,3,3
1988,5,23,22,0,0
1988,5,23,23,0,0
1988,5,23,24,0,0
1988,5,24,1,0,0
1988,5,24,2,0,0
1988,5,24,3,0,0
1988,5,24,4,0,0
1988,5,24,5,3,3
1988,5,24,6,47,44
1988,5,24,7,156,116
1988,5,24,8,303,166
1988,5,24,9,450,197
1988,5,24,10,592,207
1988,5,24,11,703,210
1988,5,24,12,767,218
1988,5,24,13,797,216
1988,5,24,14,814,178
1988,5,24,15,758,171
1988,5,24,16,464,297
1988,5,24,17,317,255
1988,5,24,18,200,183
1988,5,24,19,111,103
1988,5,24,20,42,39
1988,5,24,21,6,6
1988,5,24,22,0,0
1988,5,24,23,0,0
1988,5,24,24,0,0
1988,5,25,1,0,0
1988,5,25,2,0,0
1988,5,25,3,0,0
1988,5,25,4,0,0
1988,5,25,5,3,3
1988,5,25,6,50,46
1988,5,25,7,150,118
1988,5,25,8,289,173
1988,5,25,9,439,206
1988,5,25,10,536,249
1988,5,25,11,669,241
1988,5,25,12,711,269
1988,5,25,13,747,264
1988,5,25,14,669,307
1988,5,25,15,744,188
1988,5,25,16,444,302
1988,5,25,17,442,226
1988,5,25,18,161,150
1988,5,25,19,69,66
1988,5,25,20,42,40
1988,5,25,21,8,8
1988,5,25,22,0,0
1988,5,25,23,0,0
1988,5,25,24,0,0
1988,5,26,1,0,0
1988,5,26,2,0,0
1988,5,26,3,0,0
1988,5,26,4,0,0
1988,5,26,5,3,3
1988,5,26,6,61,53
1988,5,26,7,183,113
1988,5,26,8,336,150
1988,5,26,9,486,172
1988,5,26,10,628,176
1988,5,26,11,742,173
1988,5,26,12,814,171
1988,5,26,13,833,180
1988,5,26,14,825,169
1988,5,26,15,769,163
1988,5,26,16,683,145
1988,5,26,17,547,146
1988,5,26,18,389,141
1988,5,26,19,211,125
1988,5,26,20,78,66
1988,5,26,21,11,11
1988,5,26,22,0,0
1988,5,26,23,0,0
1988,5,26,24,0,0
1988,5,27,1,0,0
1988,5,27,2,0,0
1988,5,27,3,0,0
1988,5,27,4,0,0
1988,5,27,5,3,3
1988,5,27,6,39,37
1988,5,27,7,136,118
1988,5,27,8,292,174
1988,5,27,9,394,230
1988,5,27,10,586,216
1988,5,27,11,728,189
1988,5,27,12,650,314
1988,5,27,13,558,368
1988,5,27,14,742,255
1988,5,27,15,606,303
1988,5,27,16,569,250
1988,5,27,17,467,215
1988,5,27,18,364,161
1988,5,27,19,206,128
1988,5,27,20,78,67
1988,5,27,21,14,14
1988,5,27,22,0,0
1988,5,27,23,0,0
1988,5,27,24,0,0
1988,5,28,1,0,0
1988,5,28,2,0,0
1988,5,28,3,0,0
1988,5,28,4,0,0
1988,5,28,5,3,3
1988,5,28,6,58,53
1988,5,28,7,119,110
1988,5,28,8,286,177
1988,5,28,9,422,218
1988,5,28,10,642,165
1988,5,28,11,733,185
1988,5,28,12,811,177
1988,5,28,13,797,222
1988,5,28,14,819,179
1988,5,28,15,775,160
1988,5,28,16,681,153
1988,5,28,17,531,167
1988,5,28,18,375,156
1988,5,28,19,211,128
1988,5,28,20,75,68
1988,5,28,21,0,0
1988,5,28,22,0,0
1988,5,28,23,0,0
1988,5,28,24,0,0
1988,5,29,1,0,0
1988,5,29,2,0,0
1988,5,29,3,0,0
1988,5,29,4,0,0
1988,5,29,5,6,6
1988,5,29,6,67,56
1988,5,29,7,194,113
1988,5,29,8,358,139
1988,5,29,9,522,143
1988,5,29,10,664,142
1988,5,29,11,778,138
1988,5,29,12,839,148
1988,5,29,13,850,166
1988,5,29,14,797,205
1988,5,29,15,650,277
1988,5,29,16,567,255
1988,5,29,17,428,239
1988,5,29,18,258,200
1988,5,29,19,122,113
1988,5,29,20,50,47
1988,5,29,21,6,5
1988,5,29,22,0,0
1988,5,29,23,0,0
1988,5,29,24,0,0
1988,5,30,1,0,0
1988,5,30,2,0,0
1988,5,30,3,0,0
1988,5,30,4,0,0
1988,5,30,5,3,3
1988,5,30,6,58,53
1988,5,30,7,208,107
1988,5,30,8,314,168
1988,5,30,9,436,213
1988,5,30,10,608,200
1988,5,30,11,739,181
1988,5,30,12,725,264
1988,5,30,13,811,210
1988,5,30,14,369,339
1988,5,30,15,408,346
1988,5,30,16,364,308
1988,5,30,17,89,86
1988,5,30,18,103,98
1988,5,30,19,133,123
1988,5,30,20,86,71
1988,5,30,21,6,5
1988,5,30,22,0,0
1988,5,30,23,0,0
1988,5,30,24,0,0
1988,5,31,1,0,0
1988,5,31,2,0,0
1988,5,31,3,0,0
1988,5,31,4,0,0
1988,5,31,5,3,3
1988,5,31,6,39,37
1988,5,31,7,169,121
1988,5,31,8,314,169
1988,5,31,9,431,217
1988,5,31,10,575,229
1988,5,31,11,706,216
1988,5,31,12,758,235
1988,5,31,13,844,175
1988,5,31,14,600,349
1988,5,31,15,172,165
1988,5,31,16,100,97
1988,5,31,17,183,173
1988,5,31,18,142,133
1988,5,31,19,94,89
1988,5,31,20,50,47
1988,5,31,21,0,0
1988,5,31,22,0,0
1988,5,31,23,0,0
1988,5,31,24,0,0
1989,6,1,1,0,0
1989,6,1,2,0,0
1989,6,1,3,0,0
1989,6,1,4,0,0
1989,6,1,5,6,6
1989,6,1,6,94,53
1989,6,1,7,217,104
1989,6,1,8,383,120
1989,6,1,9,506,162
1989,6,1,10,642,169
1989,6,1,11,731,191
1989,6,1,12,775,219
1989,6,1,13,828,193
1989,6,1,14,706,289
1989,6,1,15,561,328
1989,6,1,16,556,264
1989,6,1,17,367,259
1989,6,1,18,317,192
1989,6,1,19,136,125
1989,6,1,20,39,37
1989,6,1,21,3,3
1989,6,1,22,0,0
1989,6,1,23,0,0
1989,6,1,24,0,0
1989,6,2,1,0,0
1989,6,2,2,0,0
1989,6,2,3,0,0
1989,6,2,4,0,0
1989,6,2,5,0,0
1989,6,2,6,3,3
1989,6,2,7,11,11
1989,6,2,8,44,44
1989,6,2,9,72,70
1989,6,2,10,117,113
1989,6,2,11,100,98
1989,6,2,12,128,124
1989,6,2,13,219,209
1989,6,2,14,214,204
1989,6,2,15,217,206
1989,6,2,16,253,236
1989,6,2,17,236,219
1989,6,2,18,186,172
1989,6,2,19,125,116
1989,6,2,20,69,64
1989,6,2,21,14,12
1989,6,2,22,0,0
1989,6,2,23,0,0
1989,6,2,24,0,0
1989,6,3,1,0,0
1989,6,3,2,0,0
1989,6,3,3,0,0
1989,6,3,4,0,0
1989,6,3,5,6,6
1989,6,3,6,67,58
1989,6,3,7,192,117
1989,6,3,8,244,188
1989,6,3,9,439,213
1989,6,3,10,431,297
1989,6,3,11,508,334
1989,6,3,12,686,296
1989,6,3,13,706,304
1989,6,3,14,544,367
1989,6,3,15,406,347
1989,6,3,16,119,116
1989,6,3,17,131,125
1989,6,3,18,33,33
1989,6,3,19,19,19
1989,6,3,20,22,22
1989,6,3,21,6,5
1989,6,3,22,0,0
1989,6,3,23,0,0
1989,6,3,24,0,0
1989,6,4,1,0,0
1989,6,4,2,0,0
1989,6,4,3,0,0
1989,6,4,4,0,0
1989,6,4,5,6,6
1989,6,4,6,28,27
1989,6,4,7,31,30
1989,6,4,8,28,27
1989,6,4,9,42,41
1989,6,4,10,467,289
1989,6,4,11,411,341
1989,6,4,12,178,171
1989,6,4,13,300,281
1989,6,4,14,458,373
1989,6,4,15,464,351
1989,6,4,16,528,283
1989,6,4,17,397,255
1989,6,4,18,231,201
1989,6,4,19,131,121
1989,6,4,20,64,59
1989,6,4,21,8,8
1989,6,4,22,0,0
1989,6,4,23,0,0
1989,6,4,24,0,0
1989,6,5,1,0,0
1989,6,5,2,0,0
1989,6,5,3,0,0
1989,6,5,4,0,0
1989,6,5,5,0,0
1989,6,5,6,17,16
1989,6,5,7,33,33
1989,6,5,8,89,85
1989,6,5,9,119,115
1989,6,5,10,256,238
1989,6,5,11,331,304
1989,6,5,12,381,348
1989,6,5,13,397,363
1989,6,5,14,442,372
1989,6,5,15,622,301
1989,6,5,16,383,313
1989,6,5,17,236,219
1989,6,5,18,172,160
1989,6,5,19,89,84
1989,6,5,20,19,19
1989,6,5,21,3,3
1989,6,5,22,0,0
1989,6,5,23,0,0
1989,6,5,24,0,0
1989,6,6,1,0,0
1989,6,6,2,0,0
1989,6,6,3,0,0
1989,6,6,4,0,0
1989,6,6,5,3,3
1989,6,6,6,36,34
1989,6,6,7,69,66
1989,6,6,8,89,85
1989,6,6,9,128,122
1989,6,6,10,161,154
1989,6,6,11,308,286
1989,6,6,12,511,368
1989,6,6,13,331,307
1989,6,6,14,231,219
1989,6,6,15,569,328
1989,6,6,16,597,242
1989,6,6,17,383,260
1989,6,6,18,228,201
1989,6,6,19,114,106
1989,6,6,20,33,32
1989,6,6,21,6,5
1989,6,6,22,0,0
1989,6,6,23,0,0
1989,6,6,24,0,0
1989,6,7,1,0,0
1989,6,7,2,0,0
1989,6,7,3,0,0
1989,6,7,4,0,0
1989,6,7,5,3,3
1989,6,7,6,42,39
1989,6,7,7,83,79
1989,6,7,8,225,188
1989,6,7,9,281,246
1989,6,7,10,325,294
1989,6,7,11,358,328
1989,6,7,12,381,348
1989,6,7,13,469,381
1989,6,7,14,447,373
1989,6,7,15,561,332
1989,6,7,16,422,314
1989,6,7,17,381,261
1989,6,7,18,219,200
1989,6,7,19,189,142
1989,6,7,20,58,55
1989,6,7,21,11,11
1989,6,7,22,0,0
1989,6,7,23,0,0
1989,6,7,24,0,0
1989,6,8,1,0,0
1989,6,8,2,0,0
1989,6,8,3,0,0
1989,6,8,4,0,0
1989,6,8,5,8,8
1989,6,8,6,86,60
1989,6,8,7,219,108
1989,6,8,8,336,161
1989,6,8,9,419,226
1989,6,8,10,561,243
1989,6,8,11,822,146
1989,6,8,12,639,327
1989,6,8,13,781,247
1989,6,8,14,706,295
1989,6,8,15,711,238
1989,6,8,16,703,145
1989,6,8,17,578,137
1989,6,8,18,419,137
1989,6,8,19,264,115
1989,6,8,20,114,77
1989,6,8,21,17,15
1989,6,8,22,0,0
1989,6,8,23,0,0
1989,6,8,24,0,0
1989,6,9,1,0,0
1989,6,9,2,0,0
1989,6,9,3,0,0
1989,6,9,4,0,0
1989,6,9,5,8,8
1989,6,9,6,81,61
1989,6,9,7,203,117
1989,6,9,8,350,153
1989,6,9,9,497,175
1989,6,9,10,639,178
1989,6,9,11,731,197
1989,6,9,12,792,208
1989,6,9,13,667,332
1989,6,9,14,592,356
1989,6,9,15,561,333
1989,6,9,16,458,310
1989,6,9,17,450,239
1989,6,9,18,483,86
1989,6,9,19,289,97
1989,6,9,20,114,78
1989,6,9,21,17,15
1989,6,9,22,0,0
1989,6,9,23,0,0
1989,6,9,24,0,0
1989,6,10,1,0,0
1989,6,10,2,0,0
1989,6,10,3,0,0
1989,6,10,4,0,0
1989,6,10,5,8,8
1989,6,10,6,83,61
1989,6,10,7,211,113
1989,6,10,8,322,170
1989,6,10,9,400,235
1989,6,10,10,536,260
1989,6,10,11,597,302
1989,6,10,12,736,261
1989,6,10,13,786,243
1989,6,10,14,331,307
1989,6,10,15,461,353
1989,6,10,16,214,202
1989,6,10,17,203,190
1989,6,10,18,117,111
1989,6,10,19,111,104
1989,6,10,20,72,67
1989,6,10,21,17,15
1989,6,10,22,0,0
1989,6,10,23,0,0
1989,6,10,24,0,0
1989,6,11,1,0,0
1989,6,11,2,0,0
1989,6,11,3,0,0
1989,6,11,4,0,0
1989,6,11,5,8,8
1989,6,11,6,44,42
1989,6,11,7,53,51
1989,6,11,8,333,164
1989,6,11,9,442,215
1989,6,11,10,350,300
1989,6,11,11,567,317
1989,6,11,12,606,344
1989,6,11,13,364,335
1989,6,11,14,444,374
1989,6,11,15,394,348
1989,6,11,16,322,295
1989,6,11,17,408,257
1989,6,11,18,264,208
1989,6,11,19,142,130
1989,6,11,20,44,42
1989,6,11,21,14,13
1989,6,11,22,0,0
1989,6,11,23,0,0
1989,6,11,24,0,0
1989,6,12,1,0,0
1989,6,12,2,0,0
1989,6,12,3,0,0
1989,6,12,4,0,0
1989,6,12,5,6,6
1989,6,12,6,42,39
1989,6,12,7,192,121
1989,6,12,8,239,190
1989,6,12,9,375,243
1989,6,12,10,303,278
1989,6,12,11,292,271
1989,6,12,12,419,366
1989,6,12,13,422,375
1989,6,12,14,428,371
1989,6,12,15,347,319
1989,6,12,16,194,185
1989,6,12,17,47,47
1989,6,12,18,22,22
1989,6,12,19,50,49
1989,6,12,20,14,14
1989,6,12,21,0,0
1989,6,12,22,0,0
1989,6,12,23,0,0
1989,6,12,24,0,0
1989,6,13,1,0,0
1989,6,13,2,0,0
1989,6,13,3,0,0
1989,6,13,4,0,0
1989,6,13,5,0,0
1989,6,13,6,83,62
1989,6,13,7,64,61
1989,6,13,8,156,145
1989,6,13,9,139,133
1989,6,13,10,331,296
1989,6,13,11,753,175
1989,6,13,12,603,346
1989,6,13,13,608,361
1989,6,13,14,536,372
1989,6,13,15,431,353
1989,6,13,16,608,240
1989,6,13,17,581,141
1989,6,13,18,425,139
1989,6,13,19,264,122
1989,6,13,20,125,79
1989,6,13,21,17,16
1989,6,13,22,0,0
1989,6,13,23,0,0
1989,6,13,24,0,0
1989,6,14,1,0,0
1989,6,14,2,0,0
1989,6,14,3,0,0
1989,6,14,4,0,0
1989,6,14,5,11,11
1989,6,14,6,78,62
1989,6,14,7,206,116
1989,6,14,8,378,133
1989,6,14,9,539,136
1989,6,14,10,681,133
1989,6,14,11,789,140
1989,6,14,12,733,264
1989,6,14,13,744,281
1989,6,14,14,664,325
1989,6,14,15,761,195
1989,6,14,16,717,136
1989,6,14,17,564,160
1989,6,14,18,417,147
1989,6,14,19,267,121
1989,6,14,20,119,81
1989,6,14,21,22,20
1989,6,14,22,0,0
1989,6,14,23,0,0
1989,6,14,24,0,0
1989,6,15,1,0,0
1989,6,15,2,0,0
1989,6,15,3,0,0
1989,6,15,4,0,0
1989,6,15,5,8,8
1989,6,15,6,89,62
1989,6,15,7,225,106
1989,6,15,8,386,125
1989,6,15,9,539,136
1989,6,15,10,672,143
1989,6,15,11,778,146
1989,6,15,12,775,227
1989,6,15,13,792,240
1989,6,15,14,517,375
1989,6,15,15,406,351
1989,6,15,16,311,286
1989,6,15,17,133,128
1989,6,15,18,72,70
1989,6,15,19,75,72
1989,6,15,20,47,45
1989,6,15,21,6,5
1989,6,15,22,0,0
1989,6,15,23,0,0
1989,6,15,24,0,0
1989,6,16,1,0,0
1989,6,16,2,0,0
1989,6,16,3,0,0
1989,6,16,4,0,0
1989,6,16,5,8,8
1989,6,16,6,92,61
1989,6,16,7,192,121
1989,6,16,8,217,188
1989,6,16,9,331,250
1989,6,16,10,519,269
1989,6,16,11,608,296
1989,6,16,12,481,372
1989,6,16,13,700,314
1989,6,16,14,631,343
1989,6,16,15,669,278
1989,6,16,16,447,315
1989,6,16,17,164,156
1989,6,16,18,61,60
1989,6,16,19,53,51
1989,6,16,20,8,8
1989,6,16,21,0,0
1989,6,16,22,0,0
1989,6,16,23,0,0
1989,6,16,24,0,0
1989,6,17,1,0,0
1989,6,17,2,0,0
1989,6,17,3,0,0
1989,6,17,4,0,0
1989,6,17,5,0,0
1989,6,17,6,11,11
1989,6,17,7,31,30
1989,6,17,8,64,62
1989,6,17,9,133,128
1989,6,17,10,228,214
1989,6,17,11,283,264
1989,6,17,12,394,360
1989,6,17,13,383,352
1989,6,17,14,261,246
1989,6,17,15,219,208
1989,6,17,16,133,129
1989,6,17,17,122,118
1989,6,17,18,106,101
1989,6,17,19,114,107
1989,6,17,20,28,27
1989,6,17,21,3,3
1989,6,17,22,0,0
1989,6,17,23,0,0
1989,6,17,24,0,0
1989,6,18,1,0,0
1989,6,18,2,0,0
1989,6,18,3,0,0
1989,6,18,4,0,0
1989,6,18,5,6,6
1989,6,18,6,33,32
1989,6,18,7,97,91
1989,6,18,8,311,175
1989,6,18,9,528,147
1989,6,18,10,661,155
1989,6,18,11,769,156
1989,6,18,12,839,158
1989,6,18,13,869,157
1989,6,18,14,856,157
1989,6,18,15,797,158
1989,6,18,16,703,155
1989,6,18,17,578,149
1989,6,18,18,431,139
1989,6,18,19,275,119
1989,6,18,20,131,80
1989,6,18,21,28,23
1989,6,18,22,0,0
1989,6,18,23,0,0
1989,6,18,24,0,0
1989,6,19,1,0,0
1989,6,19,2,0,0
1989,6,19,3,0,0
1989,6,19,4,0,0
1989,6,19,5,11,11
1989,6,19,6,92,61
1989,6,19,7,222,107
1989,6,19,8,383,127
1989,6,19,9,539,135
1989,6,19,10,669,145
1989,6,19,11,778,146
1989,6,19,12,847,150
1989,6,19,13,878,155
1989,6,19,14,861,152
1989,6,19,15,808,145
1989,6,19,16,717,140
1989,6,19,17,586,141
1989,6,19,18,439,132
1989,6,19,19,281,115
1989,6,19,20,131,81
1989,6,19,21,28,24
1989,6,19,22,0,0
1989,6,19,23,0,0
1989,6,19,24,0,0
1989,6,20,1,0,0
1989,6,20,2,0,0
1989,6,20,3,0,0
1989,6,20,4,0,0
1989,6,20,5,8,8
1989,6,20,6,78,62
1989,6,20,7,225,105
1989,6,20,8,378,131
1989,6,20,9,544,129
1989,6,20,10,572,235
1989,6,20,11,739,189
1989,6,20,12,819,180
1989,6,20,13,856,173
1989,6,20,14,828,189
1989,6,20,15,781,177
1989,6,20,16,708,150
1989,6,20,17,528,197
1989,6,20,18,308,208
1989,6,20,19,258,130
1989,6,20,20,108,85
1989,6,20,21,17,16
1989,6,20,22,0,0
1989,6,20,23,0,0
1989,6,20,24,0,0
1989,6,21,1,0,0
1989,6,21,2,0,0
1989,6,21,3,0,0
1989,6,21,4,0,0
1989,6,21,5,3,3
1989,6,21,6,31,29
1989,6,21,7,111,103
1989,6,21,8,258,188
1989,6,21,9,364,245
1989,6,21,10,439,297
1989,6,21,11,586,307
1989,6,21,12,733,264
1989,6,21,13,869,157
1989,6,21,14,822,195
1989,6,21,15,703,253
1989,6,21,16,647,213
1989,6,21,17,514,208
1989,6,21,18,356,193
1989,6,21,19,250,135
1989,6,21,20,69,65
1989,6,21,21,25,23
1989,6,21,22,0,0
1989,6,21,23,0,0
1989,6,21,24,0,0
1989,6,22,1,0,0
1989,6,22,2,0,0
1989,6,22,3,0,0
1989,6,22,4,0,0
1989,6,22,5,6,6
1989,6,22,6,47,44
1989,6,22,7,169,124
1989,6,22,8,325,167
1989,6,22,9,481,187
1989,6,22,10,611,202
1989,6,22,11,636,277
1989,6,22,12,794,207
1989,6,22,13,856,173
1989,6,22,14,697,305
1989,6,22,15,794,162
1989,6,22,16,675,186
1989,6,22,17,561,168
1989,6,22,18,419,151
1989,6,22,19,264,128
1989,6,22,20,122,84
1989,6,22,21,19,18
1989,6,22,22,0,0
1989,6,22,23,0,0
1989,6,22,24,0,0
1989,6,23,1,0,0
1989,6,23,2,0,0
1989,6,23,3,0,0
1989,6,23,4,0,0
1989,6,23,5,8,8
1989,6,23,6,78,61
1989,6,23,7,203,116
1989,6,23,8,361,143
1989,6,23,9,511,160
1989,6,23,10,647,167
1989,6,23,11,758,166
1989,6,23,12,831,167
1989,6,23,13,861,166
1989,6,23,14,844,170
1989,6,23,15,778,181
1989,6,23,16,689,172
1989,6,23,17,517,207
1989,6,23,18,306,210
1989,6,23,19,206,149
1989,6,23,20,114,85
1989,6,23,21,22,21
1989,6,23,22,0,0
1989,6,23,23,0,0
1989,6,23,24,0,0
1989,6,24,1,0,0
1989,6,24,2,0,0
1989,6,24,3,0,0
1989,6,24,4,0,0
1989,6,24,5,3,3
1989,6,24,6,58,54
1989,6,24,7,181,122
1989,6,24,8,328,165
1989,6,24,9,472,192
1989,6,24,10,600,211
1989,6,24,11,694,230
1989,6,24,12,700,289
1989,6,24,13,456,381
1989,6,24,14,467,377
1989,6,24,15,631,305
1989,6,24,16,675,187
1989,6,24,17,506,215
1989,6,24,18,367,188
1989,6,24,19,219,147
1989,6,24,20,97,84
1989,6,24,21,14,13
1989,6,24,22,0,0
1989,6,24,23,0,0
1989,6,24,24,0,0
1989,6,25,1,0,0
1989,6,25,2,0,0
1989,6,25,3,0,0
1989,6,25,4,0,0
1989,6,25,5,0,0
1989,6,25,6,22,22
1989,6,25,7,56,54
1989,6,25,8,61,59
1989,6,25,9,19,19
1989,6,25,10,117,113
1989,6,25,11,200,190
1989,6,25,12,236,224
1989,6,25,13,250,237
1989,6,25,14,242,229
1989,6,25,15,281,262
1989,6,25,16,333,305
1989,6,25,17,342,271
1989,6,25,18,297,211
1989,6,25,19,106,99
1989,6,25,20,89,81
1989,6,25,21,19,18
1989,6,25,22,0,0
1989,6,25,23,0,0
1989,6,25,24,0,0
1989,6,26,1,0,0
1989,6,26,2,0,0
1989,6,26,3,0,0
1989,6,26,4,0,0
1989,6,26,5,11,11
1989,6,26,6,53,49
1989,6,26,7,181,121
1989,6,26,8,283,182
1989,6,26,9,400,232
1989,6,26,10,686,121
1989,6,26,11,778,142
1989,6,26,12,850,150
1989,6,26,13,878,155
1989,6,26,14,867,153
1989,6,26,15,772,187
1989,6,26,16,617,239
1989,6,26,17,569,161
1989,6,26,18,389,175
1989,6,26,19,294,108
1989,6,26,20,136,81
1989,6,26,21,31,25
1989,6,26,22,0,0
1989,6,26,23,0,0
1989,6,26,24,0,0
1989,6,27,1,0,0
1989,6,27,2,0,0
1989,6,27,3,0,0
1989,6,27,4,0,0
1989,6,27,5,8,8
1989,6,27,6,89,58
1989,6,27,7,222,103
1989,6,27,8,356,144
1989,6,27,9,528,140
1989,6,27,10,678,130
1989,6,27,11,775,144
1989,6,27,12,844,149
1989,6,27,13,856,171
1989,6,27,14,850,163
1989,6,27,15,758,202
1989,6,27,16,631,228
1989,6,27,17,533,194
1989,6,27,18,411,159
1989,6,27,19,281,118
1989,6,27,20,131,83
1989,6,27,21,28,25
1989,6,27,22,0,0
1989,6,27,23,0,0
1989,6,27,24,0,0
1989,6,28,1,0,0
1989,6,28,2,0,0
1989,6,28,3,0,0
1989,6,28,4,0,0
1989,6,28,5,11,11
1989,6,28,6,92,57
1989,6,28,7,225,100
1989,6,28,8,372,130
1989,6,28,9,544,121
1989,6,28,10,689,122
1989,6,28,11,783,139
1989,6,28,12,856,151
1989,6,28,13,736,287
1989,6,28,14,828,188
1989,6,28,15,778,181
1989,6,28,16,686,176
1989,6,28,17,581,150
1989,6,28,18,394,171
1989,6,28,19,267,127
1989,6,28,20,147,76
1989,6,28,21,39,34
1989,6,28,22,0,0
1989,6,28,23,0,0
1989,6,28,24,0,0
1989,6,29,1,0,0
