Hour,T
6089,15.5
6090,15.9
6091,15.2
6092,14.5
6093,13.3
6094,12.6
6095,12.3
6096,11.5
6097,10.9
6098,10.2
6099,9.8
6100,9.5
6101,9.2
6102,9.0
6103,9.0
6104,10.5
6105,12.3
6106,14.3
6107,15.7
6108,16.2
6109,16.2
6110,17.2
6111,16.6
6112,16.7
6113,16.2
6114,15.3
6115,13.9
6116,12.6
6117,10.8
6118,10.5
6119,9.9
6120,10.2
6121,10.9
6122,11.0
6123,9.6
6124,9.5
6125,8.7
6126,8.5
6127,10.2
6128,11.2
6129,12.1
6130,14.8
6131,16.9
6132,17.5
6133,18.3
6134,18.6
6135,18.4
6136,17.4
6137,17.0
6138,16.3
6139,15.1
6140,13.8
6141,13.0
6142,12.1
6143,12.2
6144,12.8
6145,12.6
6146,12.7
6147,12.5
6148,12.5
6149,12.2
6150,12.0
6151,11.0
6152,12.5
6153,14.0
6154,14.3
6155,14.9
6156,16.1
6157,16.7
6158,16.6
6159,16.7
6160,17.0
6161,16.4
6162,15.4
6163,14.4
6164,13.1
6165,13.9
6166,13.6
6167,13.0
6168,13.2
6169,13.4
6170,13.0
6171,13.2
6172,13.6
6173,13.7
6174,13.4
6175,13.2
6176,14.5
6177,15.2
6178,17.5
6179,17.2
6180,18.1
6181,18.7
6182,18.4
6183,19.2
6184,19.0
6185,18.7
6186,17.7
6187,16.4
6188,15.7
6189,15.8
6190,15.8
6191,15.9
6192,15.9
6193,16.5
6194,16.3
6195,16.0
6196,15.9
6197,15.6
6198,15.2
6199,14.7
6200,14.9
6201,15.4
6202,16.0
6203,16.4
6204,16.0
6205,17.0
6206,16.9
6207,16.7
6208,16.6
6209,16.2
6210,15.1
6211,13.7
6212,12.2
6213,10.1
6214,10.4
6215,10.4
6216,9.2
6217,8.3
6218,8.2
6219,7.3
6220,7.3
6221,7.2
6222,6.9
6223,7.5
6224,10.2
6225,12.2
6226,14.0
6227,15.7
6228,16.7
6229,17.9
6230,18.5
6231,18.8
6232,18.8
6233,18.5
6234,17.6
6235,15.6
6236,14.7
6237,14.1
6238,13.0
6239,12.7
6240,12.1
6241,11.8
6242,11.6
6243,11.6
6244,11.3
6245,10.9
6246,11.6
6247,12.2
6248,13.0
6249,13.2
6250,14.6
6251,16.0
6252,16.1
6253,17.3
6254,17.9
6255,19.2
6256,18.0
6257,17.9
6258,17.8
6259,17.2
6260,15.1
6261,14.0
6262,12.7
6263,11.8
6264,11.6
6265,11.9
6266,11.5
6267,12.9
6268,13.1
6269,13.5
6270,12.9
6271,11.5
6272,13.3
6273,14.8
6274,16.2
6275,17.4
6276,17.4
6277,17.1
6278,16.7
6279,16.5
6280,17.0
6281,16.6
6282,16.4
6283,15.5
6284,14.6
6285,14.9
6286,13.4
6287,13.8
6288,14.1
6289,14.0
6290,13.5
6291,13.9
6292,14.5
6293,14.9
6294,15.0
6295,15.1
6296,15.3
6297,15.8
6298,16.8
6299,17.8
6300,18.6
6301,18.5
6302,18.9
6303,19.3
6304,18.6
6305,17.9
6306,16.7
6307,14.8
6308,14.0
6309,14.0
6310,14.2
6311,14.0
6312,13.9
6313,13.6
6314,13.5
6315,13.5
6316,13.7
6317,13.9
6318,14.0
6319,14.5
6320,14.7
6321,16.3
6322,17.7
6323,18.9
6324,19.3
6325,20.3
6326,20.4
6327,20.5
6328,20.3
6329,20.0
6330,19.1
6331,17.7
6332,17.3
6333,17.0
6334,16.5
6335,16.7
6336,17.4
6337,16.8
6338,16.3
6339,15.6
6340,16.4
6341,16.2
6342,15.8
6343,16.0
6344,16.7
6345,17.7
6346,19.6
6347,19.9
6348,20.2
6349,20.5
6350,19.4
6351,19.7
6352,19.8
6353,19.5
6354,19.1
6355,18.1
6356,17.0
6357,16.7
6358,17.2
6359,16.6
6360,15.7
6361,14.5
6362,13.6
6363,13.3
6364,12.8
6365,12.5
6366,12.2
6367,12.8
6368,13.2
6369,13.6
6370,13.8
6371,15.9
6372,16.4
6373,17.1
6374,16.7
6375,16.1
6376,15.8
6377,15.4
6378,14.5
6379,13.8
6380,13.4
6381,13.1
6382,13.1
6383,13.1
6384,11.7
6385,10.8
6386,10.1
6387,9.9
6388,9.5
6389,10.0
6390,10.7
6391,10.9
6392,12.0
6393,12.8
6394,14.1
6395,15.1
6396,16.1
6397,16.9
6398,16.9
6399,16.9
6400,16.7
6401,16.6
6402,15.8
6403,16.0
6404,15.2
6405,15.3
6406,15.2
6407,15.0
6408,14.8
6409,14.4
6410,14.6
6411,14.4
6412,14.2
6413,14.0
6414,14.2
6415,14.6
6416,14.9
6417,15.4
6418,16.5
6419,18.0
6420,19.2
6421,19.4
6422,20.0
6423,20.5
6424,20.8
6425,20.3
6426,19.2
6427,16.7
6428,15.7
6429,15.2
6430,14.2
6431,15.3
6432,15.8
6433,15.4
6434,14.7
6435,14.1
6436,13.7
6437,13.0
6438,12.6
6439,12.4
6440,13.4
6441,15.6
6442,17.5
6443,18.6
6444,20.1
6445,21.7
6446,22.6
6447,23.1
6448,23.2
6449,22.9
6450,20.8
6451,18.5
6452,17.2
6453,16.4
6454,15.8
6455,15.2
6456,15.5
6457,14.6
6458,15.5
6459,15.5
6460,15.5
6461,15.0
6462,14.3
6463,13.3
6464,15.7
6465,17.3
6466,19.5
6467,20.5
6468,22.4
6469,23.4
6470,24.4
6471,24.7
6472,24.6
6473,23.8
6474,22.2
6475,20.7
6476,18.2
6477,17.8
6478,18.1
6479,17.1
6480,16.7
6481,15.6
6482,14.5
6483,14.2
6484,14.4
6485,14.0
6486,13.3
6487,13.0
6488,14.8
6489,16.9
6490,18.7
6491,20.7
6492,22.2
6493,24.3
6494,23.9
6495,24.4
6496,24.1
6497,22.9
6498,19.8
6499,17.5
6500,15.7
6501,14.7
6502,14.3
6503,13.2
6504,12.5
6505,14.9
6506,14.4
6507,14.4
6508,12.2
6509,14.0
6510,12.8
6511,11.5
6512,14.0
6513,14.9
6514,16.1
6515,17.4
6516,18.3
6517,18.8
6518,18.6
6519,17.8
6520,17.6
6521,17.7
6522,16.2
6523,15.3
6524,14.9
6525,14.3
6526,14.1
6527,13.6
6528,13.3
6529,13.4
6530,13.7
6531,13.3
6532,13.2
6533,13.4
6534,13.4
6535,13.2
6536,13.8
6537,14.2
6538,16.3
6539,15.9
6540,17.7
6541,18.6
6542,18.6
6543,18.5
6544,18.6
6545,16.8
6546,15.7
6547,14.9
6548,14.6
6549,14.2
6550,14.0
6551,13.7
6552,13.5
6553,13.3
6554,13.0
6555,12.5
6556,12.1
6557,12.4
6558,12.8
6559,13.0
6560,13.3
6561,14.3
6562,15.5
6563,15.7
6564,15.9
6565,16.3
6566,16.4
6567,16.7
6568,17.1
6569,16.7
6570,15.9
6571,15.2
6572,14.7
6573,14.4
6574,14.5
6575,14.9
6576,14.5
6577,13.8
6578,12.5
6579,12.5
6580,12.5
6581,12.6
6582,11.4
6583,11.7
6584,12.8
6585,14.7
6586,15.5
6587,16.3
6588,15.6
6589,15.9
6590,17.1
6591,16.2
6592,15.7
6593,15.3
6594,14.2
6595,14.1
6596,12.9
6597,12.2
6598,12.6
6599,12.8
6600,13.1
6601,13.0
6602,11.6
6603,11.5
6604,11.5
6605,11.4
6606,11.6
6607,11.1
6608,12.0
6609,13.8
6610,15.4
6611,15.3
6612,16.0
6613,16.0
6614,16.0
6615,16.2
6616,16.4
6617,15.9
6618,15.1
6619,14.6
6620,14.6
6621,14.1
6622,14.2
6623,14.4
6624,14.3
6625,14.4
6626,13.8
6627,13.5
6628,13.2
6629,13.5
6630,13.3
6631,13.3
6632,13.9
6633,15.1
6634,16.9
6635,16.9
6636,17.3
6637,18.2
6638,18.3
6639,18.8
6640,18.3
6641,15.3
6642,14.8
6643,14.4
6644,14.1
6645,13.8
6646,13.9
6647,13.9
6648,13.9
6649,14.0
6650,14.0
6651,14.0
6652,13.9
6653,14.2
6654,14.1
6655,14.0
6656,14.0
6657,14.4
6658,15.2
6659,15.3
6660,15.0
6661,16.0
6662,15.3
6663,15.2
6664,14.7
6665,14.2
6666,13.2
6667,12.6
6668,12.3
6669,12.4
6670,12.0
6671,11.6
6672,10.9
6673,10.6
6674,10.7
6675,11.2
6676,11.3
6677,10.9
6678,10.9
6679,10.9
6680,10.8
6681,12.8
6682,14.2
6683,15.2
6684,14.8
6685,16.2
6686,15.0
6687,16.4
6688,16.3
6689,14.3
6690,12.6
6691,11.8
6692,11.6
6693,9.7
6694,9.0
6695,9.4
6696,9.8
6697,10.3
6698,9.7
6699,10.2
6700,9.7
6701,9.9
6702,9.6
6703,9.4
6704,10.0
6705,12.4
6706,13.2
6707,13.4
6708,12.0
6709,14.1
6710,13.8
6711,13.9
6712,14.9
6713,13.5
6714,11.9
6715,10.2
6716,8.4
6717,8.1
6718,8.4
6719,8.4
6720,7.3
6721,6.4
6722,6.1
6723,6.5
6724,6.7
6725,7.1
6726,7.6
6727,8.3
6728,8.7
6729,9.3
6730,11.7
6731,12.5
6732,13.5
6733,14.2
6734,14.2
6735,14.9
6736,13.7
6737,13.1
6738,10.9
6739,9.2
6740,8.4
6741,7.4
6742,7.1
6743,6.1
6744,5.0
6745,3.9
6746,3.8
6747,3.5
6748,3.4
6749,3.9
6750,2.8
6751,2.7
6752,5.2
6753,9.1
6754,11.7
6755,13.4
6756,13.5
6757,14.0
6758,13.2
6759,14.4
6760,14.0
6761,12.6
6762,11.3
6763,9.9
6764,9.4
6765,9.0
6766,8.4
6767,8.2
6768,7.6
6769,7.1
6770,6.8
6771,6.4
6772,6.0
6773,5.8
6774,5.2
6775,5.0
6776,6.1
6777,8.1
6778,10.2
6779,11.8
6780,12.8
6781,13.2
6782,13.3
6783,12.4
6784,12.2
6785,10.7
6786,9.5
6787,8.5
6788,8.3
6789,7.6
6790,7.3
6791,6.9
6792,6.8
6793,6.1
6794,5.8
6795,5.5
6796,5.1
6797,5.0
6798,5.0
6799,4.5
6800,5.4
6801,7.1
6802,9.0
6803,10.8
6804,11.5
6805,11.9
6806,12.4
6807,12.3
6808,11.7
6809,10.7
6810,9.7
6811,9.1
6812,8.6
6813,7.9
6814,7.5
6815,7.0
6816,6.5
6817,5.8
6818,5.6
6819,5.4
6820,5.1
6821,5.1
6822,6.1
6823,5.9
6824,6.1
6825,6.8
6826,8.2
6827,9.1
6828,10.2
6829,11.5
6830,11.4
6831,11.7
6832,12.0
6833,11.7
6834,11.0
6835,10.9
6836,10.3
6837,9.6
6838,9.0
6839,8.4
6840,8.0
6841,7.6
6842,7.2
6843,7.2
6844,7.1
6845,7.0
6846,7.0
6847,7.4
6848,8.0
6849,8.8
6850,10.2
6851,12.3
6852,13.4
6853,14.4
6854,15.0
6855,15.4
6856,15.4
6857,14.7
6858,13.1
6859,12.5
6860,12.5
6861,12.4
6862,12.2
6863,12.1
6864,11.9
6865,11.9
6866,12.2
6867,11.5
6868,11.0
6869,11.0
6870,11.2
6871,10.7
6872,11.4
6873,11.9
6874,13.1
6875,13.7
6876,13.9
6877,14.2
6878,14.1
6879,14.1
6880,13.8
6881,13.6
6882,13.0
6883,12.5
6884,12.2
6885,12.0
6886,11.4
6887,11.7
6888,10.9
6889,10.9
6890,10.6
6891,10.2
6892,10.1
6893,9.5
6894,9.5
6895,9.5
6896,9.8
6897,10.2
6898,10.4
6899,11.8
6900,12.5
6901,12.8
6902,12.6
6903,12.7
6904,12.5
6905,10.8
6906,8.7
6907,8.0
6908,9.2
6909,8.7
6910,8.3
6911,7.9
6912,7.7
6913,7.7
6914,7.8
6915,7.8
6916,7.6
6917,7.0
6918,6.7
6919,6.6
6920,6.8
6921,7.1
6922,7.6
6923,8.3
6924,8.8
6925,9.0
6926,9.0
6927,9.0
6928,9.2
6929,9.1
6930,8.5
6931,8.1
6932,8.2
6933,8.1
6934,7.8
6935,7.6
6936,7.4
6937,7.4
6938,7.8
6939,7.7
6940,7.6
6941,7.3
6942,7.1
6943,7.1
6944,7.5
6945,8.1
6946,9.0
6947,9.0
6948,9.1
6949,9.6
6950,10.1
6951,10.1
6952,10.5
6953,9.8
6954,8.7
6955,8.8
6956,8.7
6957,8.2
6958,7.8
6959,8.0
6960,8.2
6961,8.3
6962,8.2
6963,7.8
6964,7.1
6965,7.0
6966,7.3
6967,7.8
6968,8.5
6969,9.4
6970,10.5
6971,10.8
6972,12.1
6973,11.7
6974,11.6
6975,13.2
6976,12.4
6977,11.4
6978,10.4
6979,9.6
6980,9.5
6981,7.9
6982,7.3
6983,5.9
6984,6.5
6985,5.0
6986,5.2
6987,5.0
6988,4.8
6989,4.1
6990,4.6
6991,3.8
6992,4.9
6993,5.6
6994,6.9
6995,9.7
6996,12.0
6997,13.1
6998,14.0
6999,14.2
7000,14.0
7001,12.7
7002,10.7
7003,9.7
7004,8.6
7005,9.6
7006,10.3
7007,9.8
7008,9.3
7009,8.8
7010,9.4
7011,9.3
7012,9.2
7013,9.2
7014,9.1
7015,9.8
7016,10.5
7017,10.6
7018,10.9
7019,11.9
7020,12.8
7021,13.8
7022,15.1
7023,15.9
7024,17.5
7025,17.6
7026,17.0
7027,17.0
7028,17.2
7029,16.7
7030,16.7
7031,15.8
7032,14.7
7033,14.7
7034,14.8
7035,14.9
7036,15.7
7037,14.1
7038,13.2
7039,11.1
7040,10.4
7041,11.2
7042,12.4
7043,13.2
7044,14.3
7045,14.6
7046,14.6
7047,14.4
7048,13.7
7049,13.5
7050,12.0
7051,12.0
7052,11.7
7053,11.1
7054,11.5
7055,11.2
7056,11.2
7057,10.9
7058,11.2
7059,11.4
7060,11.3
7061,10.9
7062,10.8
7063,10.4
7064,10.5
7065,11.1
7066,13.2
7067,14.1
7068,15.1
7069,16.0
7070,16.7
7071,17.0
7072,16.7
7073,15.3
7074,14.0
7075,13.1
7076,13.0
7077,12.8
7078,13.0
7079,12.8
7080,13.3
7081,13.4
7082,13.5
7083,13.5
7084,13.3
7085,13.3
7086,13.4
7087,13.5
7088,13.4
7089,13.8
7090,14.2
7091,14.7
7092,15.2
7093,15.6
7094,15.9
7095,16.1
7096,16.7
7097,16.7
7098,16.8
7099,17.2
7100,17.3
7101,17.2
7102,17.1
7103,17.1
7104,17.2
7105,17.1
7106,16.7
7107,16.4
7108,16.0
7109,15.3
7110,15.0
7111,15.2
7112,15.2
7113,15.7
7114,15.6
7115,16.2
7116,16.0
7117,15.8
7118,16.7
7119,16.7
7120,16.5
7121,16.4
7122,16.5
7123,16.6
7124,16.4
7125,16.8
7126,16.1
7127,16.1
7128,15.6
7129,15.2
7130,14.8
7131,14.6
7132,14.9
7133,14.4
7134,13.7
7135,13.6
7136,13.3
7137,13.8
7138,14.6
7139,14.2
7140,14.0
7141,14.7
7142,14.3
7143,12.7
7144,13.3
7145,12.8
7146,12.0
7147,11.9
7148,11.7
7149,11.5
7150,11.2
7151,11.0
7152,10.2
7153,9.7
7154,8.9
7155,8.7
7156,8.6
7157,7.7
7158,7.3
7159,7.1
7160,7.1
7161,8.9
7162,11.0
7163,12.8
7164,13.0
7165,12.4
7166,12.7
7167,12.7
7168,12.6
7169,10.9
7170,9.0
7171,7.2
7172,5.8
7173,4.7
7174,4.9
7175,3.8
7176,3.2
7177,3.4
7178,3.0
7179,3.6
7180,3.4
7181,3.2
7182,3.5
7183,4.3
7184,4.2
7185,5.8
7186,9.4
7187,10.4
7188,11.5
7189,11.7
7190,12.0
7191,12.3
7192,11.4
7193,10.8
7194,10.6
7195,10.5
7196,10.6
7197,10.1
7198,10.8
7199,11.0
7200,10.7
7201,10.2
7202,10.3
7203,9.9
7204,10.1
7205,10.2
7206,10.5
7207,10.7
7208,10.9
7209,11.1
7210,11.8
7211,13.0
7212,13.4
7213,13.4
7214,14.0
7215,14.7
7216,14.6
7217,13.6
7218,11.5
7219,11.1
7220,11.6
7221,11.9
7222,11.5
7223,11.1
7224,11.2
7225,11.3
7226,11.3
7227,11.4
7228,11.1
7229,10.2
7230,10.0
7231,10.2
7232,9.9
7233,11.0
7234,13.6
7235,14.6
7236,15.9
7237,15.8
7238,16.1
7239,16.6
7240,15.6
7241,14.6
7242,13.5
7243,12.9
7244,11.9
7245,11.7
7246,10.9
7247,9.4
7248,9.0
7249,8.7
7250,7.4
7251,6.4
7252,6.1
7253,5.6
7254,5.9
7255,5.2
7256,5.1
7257,6.9
7258,8.0
7259,10.2
7260,13.6
7261,14.4
7262,14.6
7263,14.3
7264,14.3
7265,13.3
7266,11.7
7267,10.7
7268,10.2
7269,8.9
7270,7.9
7271,8.6
7272,9.0
7273,10.2
7274,10.1
7275,10.0
7276,10.0
7277,10.1
7278,9.9
7279,9.8
7280,10.0
7281,10.2
7282,10.8
7283,11.5
7284,12.2
7285,12.3
7286,12.3
7287,12.4
7288,12.3
7289,12.1
7290,12.1
7291,11.9
7292,11.8
7293,11.6
7294,11.1
7295,9.3
7296,7.2
7297,7.4
7298,7.3
7299,6.0
7300,5.4
7301,5.4
7302,6.8
7303,5.7
7304,6.7
7305,8.9
7306,9.8
7307,11.0
7308,12.0
7309,13.2
7310,12.0
7311,12.4
7312,12.7
7313,10.3
7314,7.7
7315,7.0
7316,5.6
7317,4.7
7318,4.6
7319,3.8
7320,3.9
7321,3.8
7322,4.8
7323,4.1
7324,3.1
7325,3.2
7326,3.5
7327,4.0
7328,4.8
7329,5.4
7330,9.5
7331,12.0
7332,13.7
7333,14.2
7334,14.3
7335,13.4
7336,13.0
7337,12.6
7338,11.6
7339,11.5
7340,11.5
7341,9.3
7342,10.4
7343,10.4
7344,10.3
7345,9.5
7346,10.0
7347,10.0
7348,10.0
7349,10.0
7350,10.1
7351,10.1
7352,10.1
7353,10.6
7354,11.7
7355,12.6
7356,13.0
7357,13.3
7358,13.0
7359,13.0
7360,12.7
7361,12.0
7362,10.7
7363,10.5
7364,10.7
7365,10.1
7366,6.9
7367,6.6
7368,8.1
7369,9.0
7370,9.5
7371,9.7
7372,10.0
7373,10.4
7374,10.1
7375,10.2
7376,10.1
7377,10.6
7378,10.5
7379,10.6
7380,10.9
7381,11.0
7382,11.1
7383,11.3
7384,11.4
7385,10.1
7386,9.9
7387,8.7
7388,8.6
7389,9.8
7390,9.9
7391,10.3
7392,11.3
7393,11.0
7394,10.6
7395,10.0
7396,7.9
7397,4.7
7398,4.1
7399,4.7
7400,3.2
7401,4.2
7402,8.9
7403,10.4
7404,11.5
7405,10.7
7406,10.4
7407,10.5
7408,10.1
7409,9.0
7410,7.0
7411,6.3
7412,5.3
7413,7.0
7414,7.8
7415,7.9
7416,8.2
7417,8.3
7418,8.5
7419,8.5
7420,8.6
7421,8.7
7422,9.2
7423,9.2
7424,9.7
7425,10.2
7426,10.4
7427,11.8
7428,12.0
7429,12.5
7430,12.6
7431,12.2
7432,11.5
7433,10.4
7434,10.1
7435,9.8
7436,8.9
7437,10.1
7438,9.1
7439,9.9
7440,8.8
7441,8.6
7442,8.8
7443,8.7
7444,8.0
7445,7.7
7446,8.4
7447,9.5
7448,9.9
7449,9.8
7450,10.2
7451,11.6
7452,11.7
7453,11.8
7454,11.1
7455,11.4
7456,10.7
7457,10.1
7458,8.7
7459,8.1
7460,8.5
7461,9.4
7462,9.6
7463,8.9
7464,8.5
7465,8.9
7466,8.2
7467,8.1
7468,8.6
7469,8.6
7470,8.9
7471,9.4
7472,8.9
7473,8.4
7474,9.2
7475,9.6
7476,7.4
7477,4.7
7478,3.9
7479,4.7
7480,5.9
7481,6.0
7482,5.3
7483,4.8
7484,5.0
7485,4.1
7486,3.8
7487,3.5
7488,2.7
7489,3.1
7490,3.0
7491,2.8
7492,2.4
7493,2.0
7494,1.5
7495,1.9
7496,2.6
7497,3.4
7498,3.8
7499,5.7
7500,7.0
7501,7.2
7502,5.8
7503,4.1
7504,5.1
7505,2.8
7506,1.3
7507,1.0
7508,0.2
7509,-0.8
7510,-1.3
7511,-1.9
7512,-1.8
7513,-1.9
7514,-2.1
7515,-1.9
7516,-0.7
7517,-0.1
7518,0.5
7519,0.4
7520,0.9
7521,1.6
7522,3.3
7523,4.1
7524,5.0
7525,5.9
7526,6.6
7527,6.1
7528,5.4
7529,5.0
7530,4.5
7531,4.1
7532,3.3
7533,2.8
7534,2.9
7535,2.9
7536,2.9
7537,2.7
7538,3.0
7539,3.4
7540,4.0
7541,4.2
7542,4.3
7543,4.3
7544,4.2
7545,4.8
7546,5.1
7547,5.8
7548,6.4
7549,6.9
7550,7.5
7551,7.8
7552,7.8
7553,7.9
7554,8.0
7555,8.3
7556,8.5
7557,8.5
7558,8.5
7559,8.6
7560,8.7
7561,8.9
7562,8.8
7563,9.0
7564,9.1
7565,9.2
7566,9.3
7567,9.6
7568,9.9
7569,10.4
7570,11.2
7571,11.5
7572,11.9
7573,11.9
7574,11.4
7575,11.0
7576,10.6
7577,10.0
7578,10.0
7579,9.9
7580,9.9
7581,9.9
7582,9.9
7583,8.8
7584,8.2
7585,7.7
7586,7.2
7587,6.2
7588,5.1
7589,5.1
7590,5.3
7591,5.0
7592,5.4
7593,5.7
7594,6.0
7595,6.5
7596,7.6
7597,8.1
7598,7.9
7599,7.4
7600,6.7
7601,5.9
7602,5.3
7603,5.4
7604,4.1
7605,2.5
7606,2.2
7607,3.9
7608,2.9
7609,3.6
7610,3.0
7611,2.1
7612,1.2
7613,2.0
7614,2.3
7615,2.2
7616,2.5
7617,2.6
7618,5.0
7619,6.6
7620,6.8
7621,7.4
7622,7.8
7623,7.4
7624,6.6
7625,4.2
7626,2.7
7627,3.0
7628,3.1
7629,1.7
7630,0.1
7631,-1.0
7632,-1.5
7633,-0.7
7634,-1.9
7635,-2.8
7636,-3.4
7637,-3.0
7638,-3.6
7639,-3.5
7640,-3.8
7641,-2.3
7642,0.4
7643,0.2
7644,3.0
7645,2.3
7646,3.7
7647,4.7
7648,3.1
7649,2.2
7650,1.5
7651,0.2
7652,-0.2
7653,-0.5
7654,1.0
7655,1.9
7656,2.6
7657,3.5
7658,4.2
7659,4.9
7660,5.3
7661,5.6
7662,5.5
7663,6.0
7664,6.6
7665,7.2
7666,8.8
7667,9.4
7668,10.1
7669,10.6
7670,11.1
7671,10.9
7672,10.9
7673,10.3
7674,9.9
7675,9.4
7676,9.0
7677,8.8
7678,8.4
7679,8.4
7680,8.3
7681,8.6
7682,8.1
7683,7.9
7684,7.6
7685,7.6
7686,8.0
7687,8.1
7688,7.9
7689,8.0
7690,8.1
7691,8.3
7692,8.8
7693,9.0
7694,9.7
7695,9.4
7696,8.8
7697,8.0
7698,7.4
7699,7.0
7700,6.8
7701,7.0
7702,6.9
7703,6.3
7704,6.2
7705,5.3
7706,5.1
7707,4.7
7708,5.0
7709,5.3
7710,6.5
7711,6.6
7712,6.8
7713,6.9
7714,7.3
7715,7.9
7716,8.3
7717,8.2
7718,8.8
7719,8.8
7720,8.8
7721,8.6
7722,8.3
7723,8.0
7724,7.4
7725,7.4
7726,7.7
7727,6.2
7728,5.4
7729,5.0
7730,3.4
7731,2.8
7732,4.8
7733,4.9
7734,4.3
7735,4.2
7736,4.2
7737,4.4
7738,5.3
7739,6.2
7740,7.0
7741,7.7
7742,8.2
7743,8.5
7744,8.3
7745,8.0
7746,6.0
7747,6.8
7748,4.4
7749,5.4
7750,5.9
7751,6.6
7752,6.6
7753,6.5
7754,6.4
7755,6.7
7756,6.9
7757,7.6
7758,5.1
7759,4.1
7760,4.2
7761,5.3
7762,7.0
7763,7.9
7764,8.1
7765,8.0
7766,8.6
7767,9.0
7768,8.7
7769,8.0
7770,8.4
7771,8.3
7772,8.4
7773,8.0
7774,8.4
7775,8.3
7776,8.3
7777,8.4
7778,8.3
7779,7.8
7780,7.6
7781,7.8
7782,7.8
7783,7.7
7784,7.9
7785,8.2
7786,8.7
7787,8.9
7788,9.7
7789,10.2
7790,10.2
7791,10.5
7792,10.1
7793,9.6
7794,10.0
7795,9.2
7796,8.8
7797,8.9
7798,9.1
7799,9.2
7800,9.3
7801,9.6
7802,10.2
7803,10.8
7804,11.0
7805,11.3
7806,10.6
7807,9.6
7808,9.0
7809,9.4
7810,9.5
7811,9.7
7812,8.9
7813,8.0
7814,8.3
7815,5.6
7816,5.5
7817,3.4
7818,3.2
7819,3.9
7820,3.5
7821,4.0
7822,3.3
7823,3.1
7824,3.7
7825,3.9
7826,3.2
7827,3.8
7828,2.5
7829,2.6
7830,2.6
7831,3.0
7832,2.6
7833,2.7
7834,4.9
7835,5.9
7836,7.2
7837,7.4
7838,6.1
7839,6.4
7840,6.2
7841,5.6
7842,5.1
7843,5.3
7844,4.8
7845,4.6
7846,5.1
7847,5.0
7848,5.5
7849,5.1
7850,4.8
7851,4.6
7852,4.5
7853,4.6
7854,4.6
7855,4.6
7856,4.7
7857,5.1
7858,5.6
7859,6.2
7860,7.2
7861,8.1
7862,8.5
7863,9.0
7864,9.3
7865,9.5
7866,9.7
7867,9.9
7868,10.0
7869,10.2
7870,10.3
7871,10.4
7872,10.5
7873,10.5
7874,10.6
7875,10.6
7876,10.5
7877,10.5
7878,10.7
7879,10.6
7880,10.6
7881,10.6
7882,10.8
7883,11.1
7884,11.3
7885,11.4
7886,11.7
7887,11.7
7888,11.7
7889,11.5
7890,11.1
7891,11.1
7892,11.0
7893,11.0
7894,11.2
7895,9.9
7896,8.6
7897,8.0
7898,7.9
7899,7.8
7900,7.6
7901,7.5
7902,7.2
7903,7.1
7904,6.5
7905,5.4
7906,5.9
7907,7.1
7908,8.5
7909,8.7
7910,8.8
7911,8.1
7912,7.2
7913,5.4
7914,3.7
7915,1.6
7916,1.2
7917,0.2
7918,-0.1
7919,0.0
7920,-0.1
7921,-0.6
7922,-0.4
7923,0.0
7924,0.4
7925,0.7
7926,1.1
7927,-0.4
7928,-0.6
7929,-0.5
7930,1.4
7931,4.1
7932,6.5
7933,7.5
7934,7.7
7935,6.8
7936,6.1
7937,5.7
7938,5.4
7939,5.6
7940,5.7
7941,6.0
7942,6.5
7943,5.8
7944,5.3
7945,5.4
7946,5.5
7947,5.9
7948,5.6
7949,5.6
7950,5.5
7951,5.4
7952,4.6
7953,4.9
7954,5.7
7955,6.5
7956,9.0
7957,8.7
7958,9.0
7959,8.6
7960,7.8
7961,6.7
7962,6.1
7963,4.9
7964,5.1
7965,3.9
7966,6.2
7967,6.9
7968,6.6
7969,6.4
7970,6.4
7971,6.3
7972,6.4
7973,5.3
7974,5.9
7975,6.5
7976,7.0
7977,7.5
7978,7.7
7979,8.2
7980,8.2
7981,8.2
7982,8.2
7983,8.4
7984,8.7
7985,9.1
7986,9.5
7987,10.1
7988,10.4
7989,10.7
7990,10.9
7991,11.0
7992,11.1
7993,11.2
7994,11.2
7995,10.9
7996,11.0
7997,10.9
7998,10.9
7999,10.8
8000,10.9
8001,10.8
8002,11.0
8003,11.0
8004,11.1
8005,11.5
8006,11.8
8007,12.0
8008,12.1
8009,12.2
8010,11.4
8011,11.2
8012,11.0
8013,10.7
8014,10.5
8015,10.3
8016,10.1
8017,9.7
8018,9.6
8019,9.4
8020,9.5
8021,9.7
8022,9.7
8023,9.7
8024,10.0
8025,10.4
8026,10.6
8027,10.9
8028,11.0
8029,11.8
8030,12.6
8031,12.3
8032,11.6
8033,11.0
8034,11.0
8035,10.5
8036,10.6
8037,10.9
8038,10.5
8039,9.8
8040,8.9
8041,8.4
8042,7.8
8043,7.9
8044,6.9
8045,6.9
8046,7.0
8047,6.6
8048,6.3
8049,6.3
8050,6.7
8051,7.2
8052,7.6
8053,7.9
8054,8.8
8055,8.0
8056,7.7
8057,7.5
8058,6.8
8059,6.0
8060,5.1
8061,3.7
8062,4.0
8063,3.5
8064,3.3
8065,3.0
8066,3.3
8067,2.7
8068,1.5
8069,1.4
8070,2.2
8071,1.9
8072,1.9
8073,2.6
8074,3.0
8075,3.0
8076,3.5
8077,3.6
8078,3.6
8079,4.5
8080,5.0
8081,5.3
8082,5.6
8083,5.7
