Hour,T
7320,11.3
7321,12.5
7322,12.9
7323,13.1
7324,13.3
7325,13.1
7326,13.1
7327,13.3
7328,12.8
7329,12.7
7330,13.4
7331,13.8
7332,13.7
7333,14.4
7334,14.7
7335,14.6
7336,14.6
7337,14.3
7338,14.6
7339,14.6
7340,14.8
7341,14.3
7342,14.8
7343,14.9
7344,14.4
7345,14.1
7346,14
7347,14.2
7348,13.7
7349,13.5
7350,13.4
7351,13.4
7352,13.4
7353,13.8
7354,13.9
7355,14.2
7356,14.3
7357,14
7358,13.7
7359,13.5
7360,13.4
7361,13.5
7362,13.5
7363,13.8
7364,14
7365,14.3
7366,14.1
7367,14
7368,14
7369,14.1
7370,13.6
7371,13.9
7372,13.8
7373,13.6
7374,13.7
7375,14
7376,13.7
7377,13.1
7378,13.4
7379,13.7
7380,13.1
7381,13
7382,12.9
7383,12.9
7384,12.9
7385,12.9
7386,12.5
7387,12.3
7388,12.3
7389,12.3
7390,12.6
7391,11.8
7392,11.4
7393,12
7394,11.9
7395,11.6
7396,11.5
7397,10.8
7398,11
7399,10.2
7400,10.2
7401,9.9
7402,10.8
7403,11.3
7404,11.2
7405,10.4
7406,11.3
7407,10.8
7408,10.2
7409,8.9
7410,8.7
7411,8.6
7412,8
7413,9.1
7414,8.2
7415,8.4
7416,7.9
7417,7.9
7418,8.3
7419,9.2
7420,9.9
7421,10.3
7422,9.9
7423,10.7
7424,10.5
7425,11.6
7426,12.5
7427,12.2
7428,12
7429,13.4
7430,13.9
7431,14
7432,13.7
7433,12.9
7434,12.6
7435,12.3
7436,11.9
7437,11.7
7438,11.8
7439,11.3
7440,11.5
7441,11
7442,11
7443,11.1
7444,10.3
7445,10.3
7446,10.2
7447,10.2
7448,10.2
7449,10
7450,9.5
7451,9.8
7452,10.2
7453,9.7
7454,9.4
7455,8.4
7456,8.4
7457,8.2
7458,7.6
7459,7.2
7460,6.9
7461,7.3
7462,7.2
7463,7.1
7464,7
7465,6.8
7466,6.6
7467,5.6
7468,5
7469,5
7470,5.6
7471,6.4
7472,0.7
7473,7.7
7474,8.1
7475,8.9
7476,9.8
7477,10.1
7478,10.4
7479,10.1
7480,9.7
7481,7.6
7482,5.5
7483,4.7
7484,4.3
7485,4.3
7486,4.5
7487,3.9
7488,4.2
7489,5.4
7490,5.3
7491,6.2
7492,7.4
7493,7.1
7494,7.3
7495,7.4
7496,7.1
7497,7.3
7498,8.7
7499,10
7500,10
7501,10.3
7502,10.3
7503,10.8
7504,10.1
7505,9
7506,8.3
7507,7.5
7508,7
7509,5.9
7510,5.4
7511,5.8
7512,5.2
7513,6
7514,4.2
7515,4.3
7516,4.6
7517,5.1
7518,5.8
7519,6
7520,6
7521,6
7522,6.5
7523,6.8
7524,7.3
7525,7.4
7526,7.8
7527,8.1
7528,8.2
7529,8.1
7530,7.8
7531,7.6
7532,7.5
7533,7.7
7534,7.7
7535,6.9
7536,6.4
7537,6.4
7538,5.9
7539,5.7
7540,5.4
7541,5.1
7542,4.6
7543,3.8
7544,3.5
7545,3.5
7546,4.5
7547,5.4
7548,6.3
7549,6.7
7550,6.6
7551,6.7
7552,6.9
7553,7.4
7554,7.7
7555,7.7
7556,7.8
7557,9.4
7558,8.6
7559,9.1
7560,9
7561,9.5
7562,9.6
7563,9.3
7564,8.7
7565,8
7566,8.1
7567,8.1
7568,8.2
7569,8.6
7570,8.9
7571,9.4
7572,9.8
7573,9.8
7574,10
7575,9.6
7576,9.5
7577,8.9
7578,8.9
7579,8.1
7580,6.9
7581,6.2
7582,7.6
7583,7.6
7584,7.8
7585,8.2
7586,7.9
7587,7.7
7588,7.4
7589,7.2
7590,7.4
7591,6.7
7592,5.3
7593,4
7594,4.2
7595,8.1
7596,8
7597,8.7
7598,9
7599,8.2
7600,7.8
7601,5.8
7602,3.4
7603,3.4
7604,3.4
7605,2.4
7606,2
7607,1.4
7608,1.8
7609,1.9
7610,1.8
7611,1.7
7612,0
7613,-0.7
7614,0.5
7615,-0.3
7616,-0.6
7617,0.5
7618,2.7
7619,6.6
7620,7.6
7621,7.8
7622,8.6
7623,8.6
7624,7.8
7625,6.5
7626,3.9
7627,1.8
7628,1.4
7629,1.4
7630,0.5
7631,-0.5
7632,-1.2
7633,-1.1
7634,-1.3
7635,-1.8
7636,-1.5
7637,-1.6
7638,-1.2
7639,-1.5
7640,-1.7
7641,-1.2
7642,0
7643,2
7644,3.7
7645,4.6
7646,5
7647,4.8
7648,4.5
7649,3.1
7650,1.3
7651,0.1
7652,0.1
7653,0.8
7654,1.3
7655,1.7
7656,2
7657,1.8
7658,2.1
7659,2.3
7660,2.2
7661,2.3
7662,2.3
7663,2.1
7664,1.5
7665,2.1
7666,2.2
7667,3.9
7668,4.8
7669,5.1
7670,4.8
7671,4.5
7672,3.9
7673,3.9
7674,3.6
7675,3.6
7676,3.5
7677,3
7678,2.2
7679,1.2
7680,0.3
7681,-0.2
7682,0.4
7683,0.7
7684,0.7
7685,0.7
7686,0.9
7687,1.2
7688,1.4
7689,1.5
7690,1.5
7691,1.5
7692,2.1
7693,3
7694,2.4
7695,3.3
7696,3.7
7697,3.1
7698,3.3
7699,3.4
7700,3.3
7701,3.4
7702,3.4
7703,3.4
7704,3.3
7705,3.2
7706,3.2
7707,3.1
7708,3.1
7709,2.4
7710,2.8
7711,3
7712,2.8
7713,2.8
7714,3.2
7715,3.2
7716,3.3
7717,3.6
7718,3.6
7719,4
7720,4.1
7721,4.2
7722,4.4
7723,5.5
7724,6.1
7725,5.8
7726,5.4
7727,5.4
7728,4.9
7729,4.6
7730,4.3
7731,4.8
7732,3.9
7733,1.8
7734,2.1
7735,2.1
7736,2.7
7737,3.7
7738,4.9
7739,4.8
7740,4.4
7741,4.4
7742,4.6
7743,5.2
7744,4.4
7745,1
7746,1.1
7747,1
7748,0.8
7749,1.1
7750,1.6
7751,1.7
7752,2.6
7753,3.3
7754,4
7755,4.5
7756,4.7
7757,5.1
7758,5.2
7759,5.7
7760,6.3
7761,6.3
7762,6.5
7763,6.8
7764,6.8
7765,6.9
7766,6.9
7767,6.7
7768,6.6
7769,5
7770,5.5
7771,5.8
7772,5.8
7773,5.7
7774,5.3
7775,5
7776,4.1
7777,3
7778,4.5
7779,4.2
7780,4.9
7781,4.9
7782,4.3
7783,4.1
7784,2.9
7785,3.1
7786,3.9
7787,4.7
7788,5.9
7789,6.5
7790,5.2
7791,3.8
7792,3.2
7793,3.7
7794,4.2
7795,3.1
7796,3
7797,2.9
7798,3.2
7799,4.2
7800,4
7801,3.1
7802,2.5
7803,2.2
7804,2
7805,0.9
7806,2.1
7807,2.5
7808,2.5
7809,2.2
7810,3.1
7811,4.3
7812,5.5
7813,5.9
7814,6.7
7815,6.6
7816,6.2
7817,6
7818,5.5
7819,5.1
7820,4.9
7821,4.6
7822,3.8
7823,3.6
7824,3.4
7825,3.3
7826,3.4
7827,3.2
7828,2.8
7829,1.8
7830,1
7831,1
7832,0.9
7833,0.7
7834,0.7
7835,1.4
7836,2.3
7837,2.6
7838,4.3
7839,4.7
7840,4.2
7841,2.4
7842,0.3
7843,-0.8
7844,0.3
7845,2.3
7846,1.8
7847,1
7848,-0.6
7849,0.1
7850,-0.2
7851,-0.7
7852,1.4
7853,1.1
7854,1.1
7855,1.1
7856,0.9
7857,1.1
7858,1.1
7859,1.2
7860,1.8
7861,2.9
7862,5.4
7863,5.2
7864,4.4
7865,3.8
7866,3.7
7867,3.6
7868,3.1
7869,3
7870,2.7
7871,2.5
7872,2.7
7873,2.3
7874,2.3
7875,2.1
7876,1.6
7877,2.1
7878,2.6
7879,3
7880,3.2
7881,3.6
7882,3.7
7883,4
7884,4.3
7885,4.9
7886,5.4
7887,5.7
7888,6
7889,6.1
7890,5.9
7891,5.8
7892,5.5
7893,5.8
7894,5.7
7895,6
7896,5.9
7897,5.9
7898,6.1
7899,6
7900,6
7901,5.5
7902,4.5
7903,3.9
7904,4.4
7905,4.9
7906,5.1
7907,5.2
7908,5
7909,4.6
7910,4.2
7911,4
7912,4
7913,3.6
7914,2.1
7915,2.4
7916,2.7
7917,2.1
7918,1.8
7919,0.9
7920,1.2
7921,1.5
7922,1.9
7923,1
7924,-0.2
7925,0.5
7926,0.7
7927,1
7928,1.5
7929,1.6
7930,2
7931,2
7932,2.5
7933,2.6
7934,2.4
7935,2.4
7936,2.3
7937,1.5
7938,0.8
7939,0.4
7940,-1.2
7941,-1.3
7942,-0.5
7943,-0.2
7944,0.5
7945,-0.7
7946,0.6
7947,0.7
7948,0.4
7949,0.6
7950,1.2
7951,0.9
7952,1.2
7953,1.1
7954,1.8
7955,3.2
7956,3.9
7957,4.1
7958,5.2
7959,5.1
7960,3.7
7961,1.8
7962,0.8
7963,0.3
7964,0.5
7965,1.1
7966,1.3
7967,-0.6
7968,-0.9
7969,1.4
7970,-0.1
7971,0.1
7972,0.7
7973,1.4
7974,1.8
7975,2.2
7976,2.3
7977,2.2
7978,2.1
7979,2.5
7980,3.5
7981,4.1
7982,5.3
7983,6
7984,5.7
7985,5.3
7986,5.1
7987,4.2
7988,5.1
7989,3.2
7990,3.5
7991,4.9
7992,5.1
7993,4.4
7994,4.5
7995,4.6
7996,4.8
7997,5
7998,5.5
7999,5.1
8000,5.2
8001,4.4
8002,6.2
8003,5.7
8004,4.8
8005,4.9
8006,5.6
8007,5.8
8008,5.4
8009,3.8
8010,2.7
8011,2.8
8012,2.5
8013,2.2
8014,3.3
8015,2.2
8016,0.5
8017,0.4
8018,1.8
8019,2.1
8020,1.6
8021,2.5
8022,1.7
8023,1.4
8024,2.8
8025,2.4
8026,3.6
8027,4.3
8028,4.4
8029,5.2
8030,5.8
8031,0.6
8032,6.3
8033,6.6
8034,6.7
8035,6.9
8036,7.4
8037,7.9
8038,7.9
8039,7.5
8040,6.9
8041,7.1
8042,8.3
8043,8
8044,7.4
8045,7
8046,7
8047,6.9
8048,7.1
8049,6.9
8050,6.9
8051,7.3
8052,7.5
8053,7.6
8054,7.9
8055,8
8056,8
8057,7.8
8058,8
8059,7.8
8060,7.5
8061,7.6
8062,7.4
8063,6.7
8064,6.4
8065,6.5
8066,6.1
8067,5.5
8068,5
8069,3.6
8070,3.2
8071,3.4
8072,3.4
8073,3.9
8074,3.9
8075,4.9
8076,5.4
8077,5.9
8078,6.2
8079,6.5
8080,6.8
8081,7.8
8082,8.1
8083,8.1
8084,7.9
8085,8.2
8086,8.7
8087,8.5
8088,8.6
8089,8.6
8090,8.4
8091,8
8092,7.7
8093,7.5
8094,7.3
8095,7.1
8096,7
8097,6.5
8098,7.1
8099,7.5
8100,7.3
8101,7.7
8102,8
8103,7.6
8104,7
8105,6.7
8106,6.3
8107,6
8108,5.6
8109,5.7
8110,5.5
8111,5.2
8112,4.7
8113,4.3
8114,4.3
8115,3.9
8116,4.1
8117,4.2
8118,4.1
8119,4.4
8120,4.7
8121,4.8
8122,5.1
8123,5.8
8124,6.4
8125,6.7
8126,6.8
8127,6.9
8128,6.3
8129,5.4
8130,5.4
8131,4.8
8132,4
8133,3.8
8134,3.9
8135,4
8136,4
8137,3.9
8138,4
8139,4.2
8140,4.1
8141,4.1
8142,3.8
8143,4.1
8144,3.7
8145,3.6
8146,5.2
8147,5.8
8148,6.5
8149,6.8
8150,7.2
8151,7
8152,6.8
8153,6.5
8154,6.2
8155,6.2
8156,5.9
8157,6
8158,5.7
8159,5.6
8160,5.4
8161,5.4
8162,5.2
8163,5.3
8164,5.2
8165,5.3
8166,5.2
8167,5.3
8168,5.4
8169,5.4
8170,5.5
8171,5.6
8172,6
8173,6.1
8174,6.5
8175,6.8
8176,6.5
8177,5.4
8178,5.2
8179,4.8
8180,4.7
8181,4.6
8182,4.4
8183,4.2
8184,3.8
8185,3.6
8186,3.3
8187,3.5
8188,3.3
8189,2.9
8190,2.7
8191,2.3
8192,2.2
8193,1.9
8194,1.8
8195,1.8
8196,2
8197,1.8
8198,2.2
8199,2
8200,1.8
8201,1.2
8202,1.6
8203,1.5
8204,0.5
8205,0.6
8206,0.9
8207,0.9
8208,1.1
8209,0.6
8210,0.5
8211,0.3
8212,0
8213,-0.1
8214,-0.2
8215,-0.3
8216,-0.2
8217,-0.1
8218,-0.1
8219,-0.3
8220,-0.3
8221,-0.3
8222,-0.3
8223,-0.3
8224,-0.5
8225,-0.6
8226,-0.6
8227,-0.5
8228,-0.4
8229,-0.5
8230,-0.5
8231,-0.5
8232,-0.4
8233,-0.4
8234,-0.3
8235,-0.3
8236,-0.3
8237,-0.3
8238,-0.2
8239,-0.3
8240,-0.3
8241,-0.4
8242,-0.4
8243,-0.5
8244,-0.4
8245,-0.3
8246,-0.3
8247,-0.3
8248,-0.4
8249,-0.4
8250,-0.5
8251,-0.4
8252,-0.6
8253,-0.6
8254,-0.7
8255,-0.7
8256,-0.9
8257,-1
8258,-1
8259,-1.1
8260,-1
8261,-0.8
8262,-0.8
8263,-0.8
8264,-0.7
8265,-0.8
8266,-0.8
8267,-0.9
8268,-0.8
8269,-0.9
8270,-1
8271,-1
8272,-1
8273,-1.2
8274,-1.1
8275,-1.1
8276,-1.2
8277,-1.2
8278,-1.4
8279,-1.2
8280,-1.2
8281,-1.2
8282,-1.2
8283,-1.1
8284,-1.1
8285,-1.3
8286,-1.5
8287,-1.3
8288,-1.1
8289,-1.2
8290,-1.2
8291,-1.1
8292,-0.9
8293,-0.6
8294,-0.3
8295,-0.3
8296,-0.5
8297,-0.4
8298,-0.1
8299,0
8300,0.1
8301,0.2
8302,0.2
8303,0.3
8304,0.4
8305,0.4
8306,0.4
8307,0.5
8308,0.5
8309,0.6
8310,0.6
8311,0.7
8312,0.7
8313,0.8
8314,1.1
8315,1.6
8316,2.7
8317,3.6
8318,4.2
8319,4.7
8320,4.2
8321,3.7
8322,3.4
8323,2.1
8324,0.6
8325,-0.8
8326,-0.8
8327,-1.5
8328,-1.9
8329,-2
8330,-3.1
8331,-3.1
8332,-4
8333,-4.4
8334,-4.5
8335,-4.5
8336,-4.5
8337,-3.7
8338,-0.2
8339,0.6
8340,1.8
8341,2.7
8342,3.1
8343,3.6
8344,3.1
8345,2.3
8346,2.1
8347,1.9
8348,1.7
8349,1.6
8350,1.8
8351,2
8352,2.5
8353,2.7
8354,3.3
8355,3.5
8356,4
8357,4.7
8358,5.1
8359,5.3
8360,6.6
8361,7.3
8362,7.6
8363,8.2
8364,8.7
8365,9.1
8366,9
8367,9
8368,8.7
8369,8.3
8370,7.7
8371,7.5
8372,6.5
8373,6.2
8374,5.1
8375,5.8
8376,6.4
8377,6.1
8378,5.5
8379,4.5
8380,5
8381,5.4
8382,5.9
8383,5.9
8384,6
8385,5.9
8386,5.8
8387,6
8388,6
8389,6.3
8390,6.3
8391,6.2
8392,6.2
8393,5.5
8394,5
8395,4.7
8396,4.3
8397,3.8
8398,3.7
8399,3.2
8400,3.5
8401,3.3
8402,3.4
8403,3.1
8404,2.4
8405,2.3
8406,2.3
8407,1.8
8408,3.3
8409,3.6
8410,3.8
8411,4.1
8412,4.4
8413,4.4
8414,4.3
8415,4.1
8416,3.7
8417,3.2
8418,2.7
8419,2.5
8420,2.4
8421,2.3
8422,2.4
8423,2.1
8424,2.2
8425,2.1
8426,2.2
8427,2.3
8428,2.6
8429,2.8
8430,3
8431,3.3
8432,3.7
8433,4.2
8434,4.5
8435,5
8436,5.7
8437,5.8
8438,6.2
8439,6.6
8440,6.9
8441,7
8442,7.2
8443,7.2
8444,7.2
8445,7.3
8446,7.5
8447,8
8448,8
8449,7.6
8450,7.3
8451,7.7
8452,7.8
8453,7.8
8454,7.8
8455,7.5
8456,7.6
8457,7.7
8458,6.6
8459,6.2
8460,5.9
8461,5.7
8462,5.5
8463,5.4
8464,5.4
8465,5.4
8466,5.3
8467,5.2
8468,5
8469,4.9
8470,4.6
8471,4.3
8472,3.9
8473,3.5
8474,3.2
8475,2.5
8476,1.9
8477,1.5
8478,1.1
8479,0.7
8480,0.4
8481,0.3
8482,-0.2
8483,-0.2
8484,0
8485,0.1
8486,0
8487,0
8488,-0.1
8489,-0.3
8490,-0.4
8491,-0.6
8492,-0.8
8493,-1.2
8494,-1.6
8495,-2
8496,-2.4
8497,-2.6
8498,-2.9
8499,-3.2
8500,-3.6
8501,-4
8502,-4.2
8503,-4.3
8504,-4.4
8505,-4.6
8506,-4.5
8507,-3.8
8508,-3.1
8509,-2.4
8510,-1.2
8511,-0.9
8512,-1.5
8513,-2.5
8514,-3.2
8515,-3.6
8516,-3.9
8517,-4.3
8518,-4.3
8519,-4.6
8520,-4.6
8521,-4.7
8522,-4.9
8523,-4.9
8524,-5.1
8525,-5.4
8526,-5.2
8527,-5.2
8528,-5.1
8529,-5
8530,-3.6
8531,-2.7
8532,-0.6
8533,2.3
8534,2.4
8535,2.2
8536,1.5
8537,0.2
8538,-0.7
8539,-1.2
8540,-1.2
8541,-1.1
8542,-1.4
8543,-2.1
8544,-2.3
8545,-2.7
8546,-2.9
8547,-2.6
8548,-2.5
8549,-2.7
8550,-3
8551,-3.3
8552,-3.4
8553,-3.6
8554,-3.6
8555,-3.6
8556,-1.8
8557,-0.7
8558,-0.3
8559,-0.3
8560,-0.8
8561,-1.6
8562,-2.1
8563,-2.3
8564,-2.7
8565,-3.3
8566,-3.8
8567,-4
8568,-4
8569,-4.3
8570,-4.3
8571,-4.5
8572,-5
8573,-5
8574,-5.5
8575,-5.5
8576,-5.8
8577,-6
8578,-5.5
8579,-4.4
8580,-3.1
8581,-2.3
8582,-1.6
8583,-1.6
8584,-2
8585,-2.7
8586,-3.5
8587,-4.1
8588,-4.6
8589,-4.9
8590,-5.5
8591,-6.3
8592,-6.9
8593,-6.5
8594,-5.5
8595,-4.3
8596,-3.8
8597,-3.5
8598,-3.5
8599,-3.2
8600,-2.7
8601,-2.6
8602,-1.9
8603,-1.6
8604,0
8605,-0.6
8606,-0.4
8607,-0.6
8608,-0.6
8609,-0.5
8610,-1.1
8611,-1.7
8612,-2.9
8613,-3.6
8614,-4.3
8615,-4.7
8616,-4.8
8617,-5.4
8618,-5.8
8619,-6.1
8620,-6.9
8621,-7.1
8622,-7.4
8623,-7.9
8624,-7.7
8625,-8.7
8626,-6.8
8627,-4.7
8628,-2.8
8629,-1.8
8630,-0.7
8631,-0.9
8632,-1.5
8633,-3.8
8634,-4.2
8635,-5.4
8636,-6.7
8637,-7.9
8638,-5.3
8639,-5.4
8640,-5.5
8641,-5.4
8642,-5
8643,-4.6
8644,-4.5
8645,-4.3
8646,-4.4
8647,-4.5
8648,-4.4
8649,-4.5
8650,-4.5
8651,-4.2
8652,-4
8653,-3.6
8654,-3.4
8655,-3.3
8656,-3.4
8657,-3.8
8658,-4.2
8659,-4.7
8660,-5.5
8661,-6.4
8662,-6.9
8663,-7.6
8664,-7.3
8665,-8.4
8666,-8.4
8667,-8.4
8668,-9.1
8669,-9.8
8670,-9.8
8671,-10
8672,-10
8673,-10
8674,-9.9
8675,-8.1
8676,-7.1
8677,-6.1
8678,-5.3
8679,-5.5
8680,-6.1
8681,-7.2
8682,-7.5
8683,-8.1
8684,-8.7
8685,-9.6
8686,-10
8687,-10
8688,-10
8689,-10
8690,-10
8691,-11
8692,-10
8693,-10
8694,-8.9
8695,-8
8696,-7.4
8697,-6.4
8698,-5.9
8699,-5.8
8700,-4.6
8701,-4.2
8702,-3.9
8703,-3.6
8704,-3
8705,-2.2
8706,-1.4
8707,-0.5
8708,0.6
8709,1.4
8710,2.1
8711,1
8712,0.4
8713,0.3
8714,0
8715,-0.1
8716,-0.2
8717,-0.4
8718,-0.7
8719,-0.5
8720,-0.2
8721,-0.1
8722,-0.1
8723,-0.2
8724,-0.3
8725,-0.7
8726,-0.8
8727,-1
8728,-1.1
8729,-1.2
8730,-1.4
8731,-1.6
8732,-1.3
8733,-1.1
8734,-0.9
8735,-4.1
8736,-5.4
8737,-5.7
8738,-6.8
8739,-7.5
8740,-8.4
8741,-9.4
8742,-9.4
8743,-9.8
8744,-10
8745,-10
8746,-10
8747,-9.4
8748,-8.1
8749,-8
8750,-7.8
8751,-8.2
8752,-9.1
8753,-10
8754,-10
8755,-10
8756,-10
8757,-11
8758,-11
8759,-11
8760,-11
