Hour;T;N;NE;E;SE;S;SW;W;NW;Horizontal
7137;6.8;34.00589956;166.2515135;406.8629148;429.0597334;219.839374;34.00589956;34.00589956;34.00589956;119
7138;8.3;64.85223257;100.5447288;334.3345488;410.2652828;283.8577366;64.85223257;64.85223257;64.85223257;189
7139;9.5;73.26165428;73.26165428;486.7943439;751.0402483;618.2526446;166.2167101;73.26165428;73.26165428;331
7140;10.3;92.70308535;92.70308535;286.1650632;563.9513903;565.6868515;290.3548374;92.70308535;92.70308535;339
7141;10.8;97.55724753;97.55724753;149.9029216;469.0224865;570.5427524;394.9945243;97.55724753;97.55724753;344
7142;10.9;81.80045156;81.80045156;81.80045156;464.909384;738.6810722;627.6610018;196.8832242;81.80045156;375
7143;11.3;79.81629025;79.81629025;79.81629025;152.4625592;277.805346;287.1688292;175.0680073;79.81629025;208
7144;10.8;55.0163425;55.0163425;55.0163425;100.5056455;484.0567549;616.2818096;419.7251657;55.0163425;208
7145;9.2;29.10183421;29.10183421;29.10183421;29.10183421;114.3782439;171.8095378;145.6445944;51.21048269;67
7146;6.2;1.390645289;1.390645289;1.390645289;1.390645289;1.390645289;1.390645289;1.390645289;1.390645289;3
7147;4.5;0;0;0;0;0;0;0;0;0
7148;3.4;0;0;0;0;0;0;0;0;0
7149;2.5;0;0;0;0;0;0;0;0;0
7150;1.6;0;0;0;0;0;0;0;0;0
7151;1.2;0;0;0;0;0;0;0;0;0
7152;0.6;0;0;0;0;0;0;0;0;0
7153;0.1;0;0;0;0;0;0;0;0;0
7154;0.1;0;0;0;0;0;0;0;0;0
7155;0.5;0;0;0;0;0;0;0;0;0
7156;0;0;0;0;0;0;0;0;0;0
7157;0.7;0;0;0;0;0;0;0;0;0
7158;1.2;0;0;0;0;0;0;0;0;0
7159;2.9;0;0;0;0;0;0;0;0;0
7160;5.8;1.828316075;13.38678582;24.0670217;21.72012543;7.720877025;1.828316075;1.828316075;1.828316075;11
7161;7.1;20.79065317;74.1369492;172.6121308;182.1523499;97.16907549;20.79065317;20.79065317;20.79065317;53
7162;8.3;46.17991382;57.17991571;131.7979737;156.2621334;116.2416218;46.17991382;46.17991382;46.17991382;111
7163;9.2;80.62319377;80.62319377;235.6222933;335.5141278;286.09431;116.312299;80.62319377;80.62319377;217
7164;9.7;73.99403032;73.99403032;96.48268715;128.996048;129.2899729;97.19228452;73.99403032;73.99403032;167
7165;9.7;77.35088097;77.35088097;82.7756212;116.1416073;126.784512;108.4698661;77.35088097;77.35088097;172
7166;9.6;78.10273985;78.10273985;78.10273985;129.6644767;166.4820603;151.5282366;93.5627527;78.10273985;178
7167;9.2;51.46415031;51.46415031;51.46415031;54.35746943;59.3246969;59.6873228;55.23292578;51.46415031;106
7168;8.7;40.0498471;40.0498471;40.0498471;40.95163383;48.34956076;50.88562798;47.07424172;40.0498471;83
7169;8.5;11.78790083;11.78790083;11.78790083;11.78790083;13.62031591;14.84427777;14.27785548;12.25285152;25
7170;8.2;0;0;0;0;0;0;0;0;0
7171;8.3;0;0;0;0;0;0;0;0;0
7172;8.5;0;0;0;0;0;0;0;0;0
7173;7.8;0;0;0;0;0;0;0;0;0
7174;7.9;0;0;0;0;0;0;0;0;0
7175;7.6;0;0;0;0;0;0;0;0;0
7176;6.7;0;0;0;0;0;0;0;0;0
7177;6.7;0;0;0;0;0;0;0;0;0
7178;6.7;0;0;0;0;0;0;0;0;0
7179;6.8;0;0;0;0;0;0;0;0;0
7180;6.9;0;0;0;0;0;0;0;0;0
7181;7.1;0;0;0;0;0;0;0;0;0
7182;7.6;0;0;0;0;0;0;0;0;0
7183;8;0;0;0;0;0;0;0;0;0
7184;8.3;0;0;0;0;0;0;0;0;0
7185;8.5;5.206179688;5.328938374;5.558804571;5.582107894;5.385197573;5.206179688;5.206179688;5.206179688;11
7186;8.8;15.75293649;15.85018822;16.53353284;16.75961471;16.39599813;15.75293649;15.75293649;15.75293649;33
7187;9.2;20.99326077;20.99326077;21.56919408;21.94343966;21.76108332;21.12894695;20.99326077;20.99326077;44
7188;10;40.33035385;40.33035385;41.25980068;42.61246322;42.62829705;41.29802691;40.33035385;40.33035385;83
7189;10.5;62.73901269;62.73901269;64.36838889;74.47318278;77.70425898;72.16889686;62.73901269;62.73901269;131
7190;10.5;43.23689331;43.23689331;43.23689331;44.92992337;46.13769367;45.64621446;43.74338759;43.23689331;89
7191;10.3;25.31578422;25.31578422;25.31578422;25.82073038;26.68319772;26.74465278;25.96909601;25.31578422;53
7192;9.9;13.19303652;13.19303652;13.19303652;13.26786388;13.86535708;14.06901402;13.75953521;13.19303652;28
7193;9.8;5.114777692;5.114777692;5.114777692;5.114777692;5.5042523;5.762255552;5.640975055;5.211455279;11
7194;9.7;0;0;0;0;0;0;0;0;0
7195;9.8;0;0;0;0;0;0;0;0;0
7196;9.7;0;0;0;0;0;0;0;0;0
7197;9.4;0;0;0;0;0;0;0;0;0
7198;9.1;0;0;0;0;0;0;0;0;0
7199;9.3;0;0;0;0;0;0;0;0;0
7200;9.2;0;0;0;0;0;0;0;0;0
7201;9.1;0;0;0;0;0;0;0;0;0
7202;8.9;0;0;0;0;0;0;0;0;0
7203;8.9;0;0;0;0;0;0;0;0;0
7204;9.2;0;0;0;0;0;0;0;0;0
7205;9.6;0;0;0;0;0;0;0;0;0
7206;10.2;0;0;0;0;0;0;0;0;0
7207;10.3;0;0;0;0;0;0;0;0;0
7208;9.8;1.459164947;1.459164947;1.459164947;1.459164947;1.459164947;1.459164947;1.459164947;1.459164947;3
7209;10.1;10.58857441;12.51579482;16.17564497;16.56266496;13.45014372;10.58857441;10.58857441;10.58857441;22
7210;10.8;24.32608571;24.55077039;26.18640497;26.73228975;25.86865284;24.32608571;24.32608571;24.32608571;50
7211;11.7;43.03705599;43.03705599;48.30064592;51.74835982;50.09311008;44.30451956;43.03705599;43.03705599;89
7212;12.2;41.87094754;41.87094754;42.89258581;44.38885887;44.41017362;42.94404417;41.87094754;41.87094754;86
7213;12.6;40.22919061;40.22919061;40.47888394;42.03921495;42.53925826;41.68609527;40.22919061;40.22919061;83
7214;13;36.19790638;36.19790638;36.19790638;37.43621271;38.31862241;37.95874542;36.5673928;36.19790638;75
7215;13.5;33.25431996;33.25431996;33.25431996;34.14261912;35.65195364;35.75678686;34.39570891;33.25431996;69
7216;13.5;17.06030131;17.06030131;17.06030131;17.19300439;18.22478824;18.57443145;18.03711775;17.06030131;36
7217;13.2;5.114863318;5.114863318;5.114863318;5.114863318;5.543850395;5.825669332;5.691107747;5.21898999;11
7218;13.2;0;0;0;0;0;0;0;0;0
7219;13.1;0;0;0;0;0;0;0;0;0
7220;12.7;0;0;0;0;0;0;0;0;0
7221;12.3;0;0;0;0;0;0;0;0;0
7222;11.7;0;0;0;0;0;0;0;0;0
7223;10.7;0;0;0;0;0;0;0;0;0
7224;9.7;0;0;0;0;0;0;0;0;0
7225;9.1;0;0;0;0;0;0;0;0;0
7226;8.6;0;0;0;0;0;0;0;0;0
7227;8.3;0;0;0;0;0;0;0;0;0
7228;7.8;0;0;0;0;0;0;0;0;0
7229;7.6;0;0;0;0;0;0;0;0;0
7230;7.3;0;0;0;0;0;0;0;0;0
7231;6.1;0;0;0;0;0;0;0;0;0
7232;6.5;1.459164363;1.459164363;1.459164363;1.459164363;1.459164363;1.459164363;1.459164363;1.459164363;3
7233;7.2;14.41065653;32.2907699;66.71908325;70.50582965;41.43278442;14.41065653;14.41065653;14.41065653;33
7234;7.2;50.46331088;64.35352175;169.1291423;204.3919282;149.4854177;50.46331088;50.46331088;50.46331088;122
7235;8.2;74.93102352;74.93102352;192.6462556;270.3473966;233.5762766;103.872919;74.93102352;74.93102352;194
7236;9.9;85.9776006;85.9776006;148.9249136;241.6763739;243.2216045;152.6554302;85.9776006;85.9776006;217
7237;11;88.54993326;88.54993326;104.509435;204.9363362;237.1856611;182.3661924;88.54993326;88.54993326;219
7238;11.5;78.62533848;78.62533848;78.62533848;139.1250672;182.1825725;164.5776546;96.6230357;78.62533848;183
7239;12;62.53143498;62.53143498;62.53143498;87.84457083;130.6255138;133.5178689;94.82733376;62.53143498;139
7240;12;36.43837559;36.43837559;36.43837559;37.11552442;42.2440363;43.97167088;41.28640325;36.43837559;75
7241;11.9;11.79698905;11.79698905;11.79698905;11.79698905;14.24618325;15.84172214;15.06791125;12.3780385;25
7242;12.2;0;0;0;0;0;0;0;0;0
7243;12.7;0;0;0;0;0;0;0;0;0
7244;12.9;0;0;0;0;0;0;0;0;0
7245;12.1;0;0;0;0;0;0;0;0;0
7246;11.7;0;0;0;0;0;0;0;0;0
7247;11.4;0;0;0;0;0;0;0;0;0
7248;11.5;0;0;0;0;0;0;0;0;0
7249;12.7;0;0;0;0;0;0;0;0;0
7250;12.7;0;0;0;0;0;0;0;0;0
7251;12.4;0;0;0;0;0;0;0;0;0
7252;12.6;0;0;0;0;0;0;0;0;0
7253;12.2;0;0;0;0;0;0;0;0;0
7254;12.2;0;0;0;0;0;0;0;0;0
7255;12;0;0;0;0;0;0;0;0;0
7256;11.6;1.459163785;1.459163785;1.459163785;1.459163785;1.459163785;1.459163785;1.459163785;1.459163785;3
7257;11.7;11.50944478;18.9584183;33.49813042;35.15716871;22.96369104;11.50944478;11.50944478;11.50944478;25
7258;12.1;35.2252424;39.34072215;71.5118643;82.42679547;65.69169702;35.2252424;35.2252424;35.2252424;78
7259;12.4;48.23803974;48.23803974;63.19269579;73.13752726;68.49657664;51.98844986;48.23803974;48.23803974;103
7260;12.3;44.976344;44.976344;46.20293261;48.02075887;48.05520819;46.28610062;44.976344;44.976344;92
7261;12.6;51.99281777;51.99281777;52.41789581;55.10963354;55.97558286;54.50848241;51.99281777;51.99281777;106
7262;12.9;54.13161256;54.13161256;54.13161256;58.12663547;60.96585512;59.80166817;55.31603953;54.13161256;111
7263;13.1;55.01730723;55.01730723;55.01730723;63.03373352;76.50826392;77.39368336;65.17132514;55.01730723;117
7264;13.1;44.35665125;44.35665125;44.35665125;50.52329061;96.0341895;111.2730873;87.31324448;44.35665125;97
7265;12.1;19.996188;19.996188;19.996188;19.996188;48.22360399;66.45803456;57.47574554;26.53844002;42
7266;11.1;0;0;0;0;0;0;0;0;0
7267;9.9;0;0;0;0;0;0;0;0;0
7268;9.2;0;0;0;0;0;0;0;0;0
7269;8.8;0;0;0;0;0;0;0;0;0
7270;8.5;0;0;0;0;0;0;0;0;0
7271;8;0;0;0;0;0;0;0;0;0
7272;7.6;0;0;0;0;0;0;0;0;0
7273;7.5;0;0;0;0;0;0;0;0;0
7274;5.8;0;0;0;0;0;0;0;0;0
7275;6.9;0;0;0;0;0;0;0;0;0
7276;5.9;0;0;0;0;0;0;0;0;0
7277;6;0;0;0;0;0;0;0;0;0
7278;6.4;0;0;0;0;0;0;0;0;0
7279;7.2;0;0;0;0;0;0;0;0;0
7280;7.8;0;0;0;0;0;0;0;0;0
7281;8.4;10.2680187;15.37334285;25.47267612;26.66532728;18.25265746;10.2680187;10.2680187;10.2680187;22
7282;9.6;27.6763929;28.78399436;37.75759021;40.82575739;36.1912052;27.6763929;27.6763929;27.6763929;58
7283;10.3;41.47256578;41.47256578;47.296894;51.19787371;49.40189992;42.96102974;41.47256578;41.47256578;86
7284;11.4;56.4622453;56.4622453;63.45501299;73.87558386;74.09565718;63.98631697;56.4622453;56.4622453;119
7285;12;68.89954467;68.89954467;72.82476657;97.82073185;105.8750579;92.26962981;68.89954467;68.89954467;150
7286;12.5;62.54216893;62.54216893;62.54216893;76.41912984;86.26580728;82.21549912;66.64082095;62.54216893;133
7287;12.6;64.37675951;64.37675951;64.37675951;96.18144349;149.3437121;152.7334922;104.3650966;64.37675951;147
7288;13.1;47.17284746;47.17284746;47.17284746;56.43992898;123.1092223;145.2960171;110.0035899;47.17284746;108
7289;11.6;23.61098072;23.61098072;23.61098072;23.61098072;157.7210942;243.6221913;200.6437051;53.96184995;56
7290;10.8;0;0;0;0;0;0;0;0;0
7291;11.3;0;0;0;0;0;0;0;0;0
7292;11.8;0;0;0;0;0;0;0;0;0
7293;11.3;0;0;0;0;0;0;0;0;0
7294;10.1;0;0;0;0;0;0;0;0;0
7295;9.5;0;0;0;0;0;0;0;0;0
7296;7.8;0;0;0;0;0;0;0;0;0
7297;7;0;0;0;0;0;0;0;0;0
7298;6.9;0;0;0;0;0;0;0;0;0
7299;6.9;0;0;0;0;0;0;0;0;0
7300;6.9;0;0;0;0;0;0;0;0;0
7301;7.3;0;0;0;0;0;0;0;0;0
7302;7.8;0;0;0;0;0;0;0;0;0
7303;8.2;0;0;0;0;0;0;0;0;0
7304;8.5;0;0;0;0;0;0;0;0;0
7305;9.1;13.07526878;34.05560333;76.10731094;81.23570311;46.43663727;13.07526878;13.07526878;13.07526878;31
7306;9.7;29.84815053;31.94612913;49.56378703;55.63229247;46.59679725;29.84815053;29.84815053;29.84815053;64
7307;10.2;58.44472508;58.44472508;107.1206632;139.9475373;125.0311694;71.1093655;58.44472508;58.44472508;136
7308;10.6;63.47753307;63.47753307;78.42203796;100.8087937;101.3274032;79.67407216;63.47753307;63.47753307;139
7309;11;82.44515378;82.44515378;95.66600986;180.2740786;207.5752899;161.5769646;82.44515378;82.44515378;197
7310;10.4;45.85345135;45.85345135;45.85345135;48.04573367;49.59861832;48.95763496;46.49826294;45.85345135;94
7311;10.3;20.92509626;20.92509626;20.92509626;21.34535575;22.04384811;22.0869908;21.44951143;20.92509626;44
7312;9.5;8.896293752;8.896293752;8.896293752;8.9453313;9.289348896;9.403120119;9.21999933;8.896293752;19
7313;9;1.382078054;1.382078054;1.382078054;1.382078054;1.430853586;1.461830279;1.4460892;1.39285126;3
7314;9.1;0;0;0;0;0;0;0;0;0
7315;9.2;0;0;0;0;0;0;0;0;0
7316;9.4;0;0;0;0;0;0;0;0;0
7317;9.6;0;0;0;0;0;0;0;0;0
7318;9.6;0;0;0;0;0;0;0;0;0
7319;9.9;0;0;0;0;0;0;0;0;0
7320;9.7;0;0;0;0;0;0;0;0;0
7321;7.5;0;0;0;0;0;0;0;0;0
7322;6.2;0;0;0;0;0;0;0;0;0
7323;6.3;0;0;0;0;0;0;0;0;0
7324;6.2;0;0;0;0;0;0;0;0;0
7325;6.3;0;0;0;0;0;0;0;0;0
7326;6.7;0;0;0;0;0;0;0;0;0
7327;6.6;0;0;0;0;0;0;0;0;0
7328;6.9;0;0;0;0;0;0;0;0;0
7329;7.4;11.01122365;23.20404549;47.95915512;51.0706676;30.71590111;11.01122365;11.01122365;11.01122365;25
7330;8.5;34.5427882;39.39148081;81.5947578;96.23562913;74.73767095;34.5427882;34.5427882;34.5427882;78
7331;9.7;63.0936721;63.0936721;132.1598216;179.0463683;158.0093982;81.37208302;63.0936721;63.0936721;147
7332;10.7;80.69761207;80.69761207;138.331491;225.0940228;227.2710955;143.5874095;80.69761207;80.69761207;200
7333;10.9;74.16258013;74.16258013;81.01807584;125.0775957;139.31179;115.3824607;74.16258013;74.16258013;169
7334;11.5;65.88325677;65.88325677;65.88325677;88.53297609;104.5464338;97.91152684;72.51489361;65.88325677;144
7335;10.8;19.95278551;19.95278551;19.95278551;20.35070006;21.00823496;21.04750189;20.4454988;19.95278551;42
7336;10;7.947598205;7.947598205;7.947598205;7.989745853;8.27817845;8.372961623;8.218572674;7.947598205;17
7337;10.3;2.773753272;2.773753272;2.773753272;2.773753272;2.993113365;3.131236656;3.05995103;2.821014638;6
7338;10.5;0;0;0;0;0;0;0;0;0
7339;10.8;0;0;0;0;0;0;0;0;0
7340;10.9;0;0;0;0;0;0;0;0;0
7341;11.4;0;0;0;0;0;0;0;0;0
7342;11.1;0;0;0;0;0;0;0;0;0
7343;11.6;0;0;0;0;0;0;0;0;0
7344;10.7;0;0;0;0;0;0;0;0;0
7345;11;0;0;0;0;0;0;0;0;0
7346;10.7;0;0;0;0;0;0;0;0;0
7347;10.6;0;0;0;0;0;0;0;0;0
7348;10.5;0;0;0;0;0;0;0;0;0
7349;10.4;0;0;0;0;0;0;0;0;0
7350;11;0;0;0;0;0;0;0;0;0
7351;11;0;0;0;0;0;0;0;0;0
7352;10.2;1.459161534;1.459161534;1.459161534;1.459161534;1.459161534;1.459161534;1.459161534;1.459161534;3
7353;10.2;11.69337995;31.49386951;72.20462871;77.46871907;44.20250784;11.69337995;11.69337995;11.69337995;28
7354;10.6;35.80141128;42.06069379;98.52994797;118.2536761;89.67798575;35.80141128;35.80141128;35.80141128;83
7355;11;42.28486872;42.28486872;52.2373325;59.03659572;56.02292445;44.96168646;42.28486872;42.28486872;89
7356;11.1;54.08633746;54.08633746;60.95768877;71.35014402;71.62969551;61.63258579;54.08633746;54.08633746;114
7357;11.5;37.77429897;37.77429897;38.02709762;39.65761178;40.18490684;39.30010051;37.77429897;37.77429897;78
7358;12.8;73.24423679;73.24423679;73.24423679;131.4953294;172.5950314;155.4963854;90.21554624;73.24423679;169
7359;12.8;25.34995621;25.34995621;25.34995621;26.0085315;27.09039772;27.1527369;26.15903161;25.34995621;53
7360;13.1;22.48919645;22.48919645;22.48919645;22.83513143;25.14523744;25.89947067;24.65601151;22.48919645;47
7361;12.9;10.3574101;10.3574101;10.3574101;10.3574101;13.69076209;15.771646;14.68094394;11.05757439;22
7362;12.2;0;0;0;0;0;0;0;0;0
7363;11.8;0;0;0;0;0;0;0;0;0
7364;11.5;0;0;0;0;0;0;0;0;0
7365;11.3;0;0;0;0;0;0;0;0;0
7366;11.2;0;0;0;0;0;0;0;0;0
7367;10.9;0;0;0;0;0;0;0;0;0
7368;10;0;0;0;0;0;0;0;0;0
7369;9;0;0;0;0;0;0;0;0;0
7370;6.9;0;0;0;0;0;0;0;0;0
7371;6.8;0;0;0;0;0;0;0;0;0
7372;7.4;0;0;0;0;0;0;0;0;0
7373;7.9;0;0;0;0;0;0;0;0;0
7374;6;0;0;0;0;0;0;0;0;0
7375;4.8;0;0;0;0;0;0;0;0;0
7376;5;1.459160988;1.459160988;1.459160988;1.459160988;1.459160988;1.459160988;1.459160988;1.459160988;3
7377;7.4;19.64664179;92.6809982;244.7049657;264.8928194;141.4187884;19.64664179;19.64664179;19.64664179;58
7378;10;53.32972167;81.22384291;342.0415731;433.7358164;302.5933286;53.32972167;53.32972167;53.32972167;161
7379;11.7;70.82826467;70.82826467;380.7516729;593.7687116;500.4543289;155.4708245;70.82826467;70.82826467;256
7380;12.6;80.05585692;80.05585692;293.6755573;618.1760437;627.4530229;316.0721663;80.05585692;80.05585692;314
7381;12.6;78.94089348;78.94089348;145.436591;575.558327;714.7683058;481.5192098;78.94089348;78.94089348;342
7382;11.1;80.72290137;80.72290137;80.72290137;379.3401321;589.5703202;501.7245916;167.2617826;80.72290137;292
7383;10.2;40.41784884;40.41784884;40.41784884;42.09683955;44.83848343;44.99057952;42.46403199;40.41784884;83
7384;10.1;30.98636712;30.98636712;30.98636712;31.7186408;36.49197983;38.0402056;35.45638845;30.98636712;64
7385;10;7.959509144;7.959509144;7.959509144;7.959509144;10.22220656;11.62254315;10.8771241;8.422605776;17
7386;9.8;0;0;0;0;0;0;0;0;0
7387;10;0;0;0;0;0;0;0;0;0
7388;10.2;0;0;0;0;0;0;0;0;0
7389;10.2;0;0;0;0;0;0;0;0;0
7390;10.1;0;0;0;0;0;0;0;0;0
7391;10.1;0;0;0;0;0;0;0;0;0
7392;10.1;0;0;0;0;0;0;0;0;0
7393;9.8;0;0;0;0;0;0;0;0;0
7394;9.7;0;0;0;0;0;0;0;0;0
7395;9.4;0;0;0;0;0;0;0;0;0
7396;8.7;0;0;0;0;0;0;0;0;0
7397;8.1;0;0;0;0;0;0;0;0;0
7398;7.6;0;0;0;0;0;0;0;0;0
7399;7.7;0;0;0;0;0;0;0;0;0
7400;8.1;0;0;0;0;0;0;0;0;0
7401;7.8;16.53946193;64.4242437;165.305057;179.0410023;97.58574916;16.53946193;16.53946193;16.53946193;44
7402;8;52.38022785;77.13082982;316.956359;401.7967789;281.9537221;52.38022785;52.38022785;52.38022785;153
7403;8.7;70.77648353;70.77648353;240.6858851;358.1449739;307.2674985;117.8567939;70.77648353;70.77648353;197
7404;10.9;76.65556988;76.65556988;310.3724607;666.8549473;677.6066431;336.3293505;76.65556988;76.65556988;322
7405;12.8;76.95299982;76.95299982;146.3709276;596.3746926;742.1082746;498.2029177;76.95299982;76.95299982;344
7406;14.1;70.21663897;70.21663897;70.21663897;488.466575;782.2286167;658.9036984;190.7338847;70.21663897;333
7407;13.9;61.08115337;61.08115337;61.08115337;288.4951545;657.5843366;677.2500439;335.9723719;61.08115337;261
7408;13.4;47.63621187;47.63621187;47.63621187;90.6029232;364.089002;452.2013283;303.3248961;47.63621187;144
7409;12.4;17.553808;17.553808;17.553808;17.553808;125.456149;191.6562837;155.8695494;39.05932964;39
7410;10.4;0;0;0;0;0;0;0;0;0
7411;10.1;0;0;0;0;0;0;0;0;0
7412;11.4;0;0;0;0;0;0;0;0;0
7413;10.6;0;0;0;0;0;0;0;0;0
7414;10.3;0;0;0;0;0;0;0;0;0
7415;9.4;0;0;0;0;0;0;0;0;0
7416;8.5;0;0;0;0;0;0;0;0;0
7417;7.9;0;0;0;0;0;0;0;0;0
7418;7.4;0;0;0;0;0;0;0;0;0
7419;7.1;0;0;0;0;0;0;0;0;0
7420;6.3;0;0;0;0;0;0;0;0;0
7421;5.9;0;0;0;0;0;0;0;0;0
7422;5.5;0;0;0;0;0;0;0;0;0
7423;5.2;0;0;0;0;0;0;0;0;0
7424;4.5;0;0;0;0;0;0;0;0;0
7425;6.2;19.94124221;54.58894105;128.4442956;138.740033;79.44505;19.94124221;19.94124221;19.94124221;56
7426;8.1;50.71496016;79.98992854;373.9002008;478.4929423;332.4991435;50.71496016;50.71496016;50.71496016;161
7427;9.7;65.97710185;65.97710185;428.237623;680.0517697;572.1493043;167.7380276;65.97710185;65.97710185;264
7428;11.6;72.57858147;72.57858147;321.702307;703.130652;715.1901459;350.8165007;72.57858147;72.57858147;328
7429;13.5;73.61899665;73.61899665;149.224143;640.0659248;799.0907784;533.1441014;73.61899665;73.61899665;353
7430;13.6;70.6435816;70.6435816;70.6435816;472.1406906;753.4320973;634.7552518;185.6294405;70.6435816;322
7431;13.8;61.53279712;61.53279712;61.53279712;275.80917;621.428367;639.0683326;318.3958143;61.53279712;250
7432;12.9;46.43088213;46.43088213;46.43088213;91.58012555;372.284243;462.107881;308.4335706;46.43088213;142
7433;8;13.89712927;13.89712927;13.89712927;13.89712927;49.77566716;71.59635795;59.61762312;20.85644307;28
7434;5.4;0;0;0;0;0;0;0;0;0
7435;3.6;0;0;0;0;0;0;0;0;0
7436;3.7;0;0;0;0;0;0;0;0;0
7437;4.1;0;0;0;0;0;0;0;0;0
7438;4.8;0;0;0;0;0;0;0;0;0
7439;4.4;0;0;0;0;0;0;0;0;0
7440;3.5;0;0;0;0;0;0;0;0;0
7441;5.4;0;0;0;0;0;0;0;0;0
7442;4.5;0;0;0;0;0;0;0;0;0
7443;3.3;0;0;0;0;0;0;0;0;0
7444;4.1;0;0;0;0;0;0;0;0;0
7445;3.9;0;0;0;0;0;0;0;0;0
7446;3.3;0;0;0;0;0;0;0;0;0
7447;2.8;0;0;0;0;0;0;0;0;0
7448;2.5;0;0;0;0;0;0;0;0;0
7449;3.7;18.5870141;51.8238136;123.4858858;133.6996217;76.48195319;18.5870141;18.5870141;18.5870141;53
7450;5.8;48.94012378;77.32683372;372.5418591;478.1953767;332.3969889;48.94012378;48.94012378;48.94012378;161
7451;7.8;64.19358594;64.19358594;439.8523766;702.3487873;591.0225359;171.0870307;64.19358594;64.19358594;264
7452;9.5;70.93413687;70.93413687;327.3687157;721.3719609;734.3575503;358.7187017;70.93413687;70.93413687;328
7453;10.3;74.00601533;74.00601533;146.6405616;618.5722937;771.5044855;515.8515332;74.00601533;74.00601533;342
7454;10.9;71.07413493;71.07413493;71.07413493;454.621272;722.6260076;608.9604928;180.2084446;71.07413493;311
7455;9.5;62.77768496;62.77768496;62.77768496;264.5098621;587.8560049;603.6183892;302.563624;62.77768496;239
7456;7.9;46.14676306;46.14676306;46.14676306;85.10283147;321.7535761;396.9575876;266.6613759;46.14676306;131
7457;7.1;15.21027126;15.21027126;15.21027126;15.21027126;113.5364634;172.8144495;139.7700455;33.76021509;33
7458;6.6;0;0;0;0;0;0;0;0;0
7459;5.9;0;0;0;0;0;0;0;0;0
7460;5.5;0;0;0;0;0;0;0;0;0
7461;5.5;0;0;0;0;0;0;0;0;0
7462;6.1;0;0;0;0;0;0;0;0;0
7463;6.6;0;0;0;0;0;0;0;0;0
7464;6.8;0;0;0;0;0;0;0;0;0
7465;6.6;0;0;0;0;0;0;0;0;0
7466;6.1;0;0;0;0;0;0;0;0;0
7467;5.6;0;0;0;0;0;0;0;0;0
7468;6.3;0;0;0;0;0;0;0;0;0
7469;6.4;0;0;0;0;0;0;0;0;0
7470;6.5;0;0;0;0;0;0;0;0;0
7471;6;0;0;0;0;0;0;0;0;0
7472;5.9;0;0;0;0;0;0;0;0;0
7473;6.2;14.96633639;69.42643844;188.1598611;205.4388659;111.1416462;14.96633639;14.96633639;14.96633639;44
7474;7.1;49.15893177;70.75561561;303.3410329;387.0300226;272.7987097;49.15893177;49.15893177;49.15893177;142
7475;8.1;67.62040417;67.62040417;357.9229158;561.7830424;476.1693976;151.2332933;67.62040417;67.62040417;236
7476;8.9;73.64104503;73.64104503;308.9283774;671.6075438;684.0060451;338.8610073;73.64104503;73.64104503;311
7477;9.5;74.03399063;74.03399063;144.5183862;602.5302336;750.9561495;502.8502455;74.03399063;74.03399063;333
7478;9.9;68.23538611;68.23538611;68.23538611;482.2784665;770.7846903;647.74706;185.2393506;68.23538611;317
7479;9.7;61.66538324;61.66538324;61.66538324;266.3599805;592.3683689;607.4981459;302.8864933;61.66538324;236
7480;8.3;41.23305721;41.23305721;41.23305721;56.29879802;145.7519103;173.979296;124.4457354;41.23305721;94
7481;7.5;3.704392816;3.704392816;3.704392816;3.704392816;4.603620613;5.140986622;4.836815463;3.869286475;8
7482;6.7;0;0;0;0;0;0;0;0;0
7483;6.5;0;0;0;0;0;0;0;0;0
7484;5.5;0;0;0;0;0;0;0;0;0
7485;5.4;0;0;0;0;0;0;0;0;0
7486;4.9;0;0;0;0;0;0;0;0;0
7487;4.2;0;0;0;0;0;0;0;0;0
7488;3.9;0;0;0;0;0;0;0;0;0
7489;3.6;0;0;0;0;0;0;0;0;0
7490;3.7;0;0;0;0;0;0;0;0;0
7491;3.5;0;0;0;0;0;0;0;0;0
7492;2.8;0;0;0;0;0;0;0;0;0
7493;2.6;0;0;0;0;0;0;0;0;0
7494;2;0;0;0;0;0;0;0;0;0
7495;2.9;0;0;0;0;0;0;0;0;0
7496;1.7;0;0;0;0;0;0;0;0;0
7497;4.2;16.00136142;45.91661897;111.84452;121.6287986;69.53795702;16.00136142;16.00136142;16.00136142;47
7498;6.4;48.08925922;67.71268374;286.4774186;365.5976028;258.7257055;48.08925922;48.08925922;48.08925922;136
7499;8.7;64.21268956;64.21268956;405.9907717;647.1248597;546.7969041;163.7776607;64.21268956;64.21268956;247
7500;9.7;70.75883723;70.75883723;311.196183;682.9046184;696.0263574;342.8748631;70.75883723;70.75883723;311
7501;10.9;72.41265795;72.41265795;145.0952836;617.1221567;770.065593;514.3334017;72.41265795;72.41265795;333
7502;10.3;78.98119525;78.98119525;78.98119525;251.576818;371.4887753;320.0537594;127.4017049;78.98119525;225
7503;10.7;59.80359154;59.80359154;59.80359154;103.6267515;172.9722759;176.0251198;110.9969687;59.80359154;142
7504;9.7;17.11128271;17.11128271;17.11128271;17.42339918;19.23528277;19.80295593;18.79388343;17.11128271;36
7505;9.7;2.770861089;2.770861089;2.770861089;2.770861089;3.369756777;3.724500594;3.520615323;2.877534191;6
