Hour,Grid_kVA
8247,34.81203333333333
8248,34.81203333333333
8249,34.81203333333333
8250,49.94703333333334
8251,49.043033333333334
8252,40.00103333333333
8253,40.00103333333333
8254,40.00103333333333
8255,40.00103333333333
8256,55.07103333333333
8257,59.59155333333333
8258,59.59155333333333
8259,59.59155333333333
8260,59.59155333333333
8261,59.59155333333333
8262,59.59155333333333
8263,59.59155333333333
8264,59.59155333333333
8265,40.84003333333334
8266,40.84003333333334
8267,40.84003333333334
8268,40.84003333333334
8269,42.379533333333335
8270,34.81203333333333
8271,34.81203333333333
8272,34.81203333333333
8273,34.81203333333333
8274,49.94703333333334
8275,49.043033333333334
8276,40.00103333333333
8277,40.00103333333333
8278,40.00103333333333
8279,40.00103333333333
8280,55.07103333333333
8281,59.59155333333333
8282,59.59155333333333
8283,59.59155333333333
8284,59.59155333333333
8285,59.59155333333333
8286,59.59155333333333
8287,59.59155333333333
8288,59.59155333333333
8289,40.84003333333334
8290,40.84003333333334
8291,40.84003333333334
8292,40.84003333333334
8293,42.379533333333335
8294,34.81203333333333
8295,34.81203333333333
8296,27.186033333333334
8297,27.186033333333334
8298,42.32103333333333
8299,42.32103333333333
8300,27.716033333333336
8301,27.716033333333336
8302,27.716033333333336
8303,27.716033333333336
8304,48.34903333333334
8305,59.59155333333333
8306,59.59155333333333
8307,59.59155333333333
8308,59.59155333333333
8309,59.59155333333333
8310,59.59155333333333
8311,59.59155333333333
8312,59.59155333333333
8313,40.84003333333334
8314,40.84003333333334
8315,40.84003333333334
8316,40.84003333333334
8317,42.379533333333335
8318,34.81203333333333
8319,34.81203333333333
8320,34.81203333333333
8321,34.81203333333333
8322,49.94703333333334
8323,49.043033333333334
8324,40.00103333333333
8325,40.00103333333333
8326,40.00103333333333
8327,40.00103333333333
8328,55.07103333333333
8329,59.59155333333333
8330,59.59155333333333
8331,59.59155333333333
8332,59.59155333333333
8333,59.59155333333333
8334,59.59155333333333
8335,59.59155333333333
8336,59.59155333333333
8337,40.84003333333334
8338,40.84003333333334
8339,40.84003333333334
8340,40.84003333333334
8341,42.379533333333335
8342,34.81203333333333
8343,34.81203333333333
8344,27.186033333333334
8345,27.186033333333334
8346,42.32103333333333
8347,42.32103333333333
8348,27.716033333333336
