Hour,Demand_Zone 1,Demand_Zone 2,Demand_Zone 3,Demand_Zone 4,Demand_Zone 5
6374,0.6,0.0,-10.7,0.5,0.8
6375,1.8,0.0,-10.2,2.1,2.0
6376,-10.2,0.0,-8.5,3.8,3.2
6377,-9.3,0.0,-7.7,4.1,3.4
6378,-8.5,0.0,-7.1,4.2,3.4
6379,-7.8,0.9,-6.5,4.3,3.4
6380,-24.3,7.9,-21.9,4.4,3.5
6381,-24.4,7.6,-22.0,4.3,3.4
6382,-24.8,6.0,-22.5,3.8,3.0
6383,-25.4,4.2,-23.0,3.2,2.6
6384,-8.6,0.5,3.3,2.8,2.3
6385,2.9,6.1,3.3,2.8,2.2
6386,2.9,6.1,3.3,2.8,2.2
6387,2.8,5.9,3.2,2.7,2.2
6388,2.9,6.1,3.3,2.8,2.2
6389,2.9,6.2,3.3,2.8,2.3
6390,2.8,6.0,3.2,2.7,2.2
6391,2.7,5.7,3.1,2.6,2.1
6392,2.4,4.2,2.8,2.2,1.8
6393,1.4,0.0,2.0,-11.5,-7.0
6394,0.0,0.0,0.4,-13.6,-8.5
6395,-1.7,0.0,-1.2,-15.1,-9.6
6396,-1.8,0.0,0.7,-14.0,-9.1
6397,-2.5,0.0,-12.6,-8.1,-5.4
6398,-3.1,0.0,-13.2,-14.9,-9.8
6399,-2.7,0.0,-13.1,-14.2,-9.4
6400,-2.7,0.0,-13.0,-14.2,-9.3
6401,0.8,0.0,-12.4,-13.2,-8.6
6402,1.1,0.0,-11.9,1.7,1.5
6403,1.2,0.0,-11.5,1.7,1.6
6404,1.3,0.0,-27.7,1.8,1.6
6405,1.3,0.0,-27.5,1.7,1.5
6406,1.4,0.0,-27.2,1.8,1.6
6407,1.7,0.0,-26.7,2.1,1.8
6408,3.0,0.0,3.5,3.3,2.8
6409,3.7,0.0,4.1,3.8,3.1
6410,3.8,0.4,4.1,3.7,3.0
6411,4.0,8.5,4.3,3.8,3.0
6412,4.0,8.6,4.3,3.9,3.0
6413,4.0,8.6,4.3,3.9,3.1
6414,4.0,8.6,4.3,3.9,3.1
6415,3.9,8.4,4.3,3.8,3.0
6416,3.9,8.3,4.2,3.8,3.0
6417,3.7,6.5,4.1,-9.0,-5.1
6418,3.7,5.2,4.2,-9.1,-5.2
6419,2.7,1.0,3.4,-10.3,-6.0
6420,2.8,2.0,3.4,-10.1,-5.9
6421,3.1,3.8,-7.0,-3.3,-1.6
6422,2.4,0.3,-7.6,-10.5,-6.3
6423,3.1,3.8,-7.1,-9.7,-5.7
6424,3.4,5.2,-6.8,-9.3,-5.4
6425,3.6,6.1,-6.6,-9.1,-5.2
6426,3.7,6.6,-6.5,3.8,3.0
6427,3.9,6.5,-6.4,3.9,3.1
6428,4.0,7.0,-22.2,4.1,3.2
6429,4.2,7.7,-22.0,4.3,3.4
6430,4.2,7.5,-22.0,4.3,3.4
6431,4.1,7.4,-22.1,4.2,3.3
6432,4.2,7.7,4.7,4.3,3.4
6433,4.4,9.5,4.7,4.3,3.4
6434,4.4,9.7,4.8,4.3,3.5
6435,4.5,9.8,4.8,4.4,3.5
6436,4.5,9.8,4.8,4.4,3.5
6437,4.5,9.8,4.8,4.4,3.5
6438,4.5,9.8,4.8,4.4,3.5
6439,4.5,9.8,4.8,4.4,3.5
6440,4.2,9.0,4.6,4.2,3.4
6441,4.0,7.2,4.5,-8.6,-4.8
6442,3.5,4.9,4.1,-9.2,-5.2
6443,3.1,3.5,3.7,-9.6,-5.5
6444,3.0,2.9,3.6,-9.8,-5.7
6445,3.5,5.6,-6.6,-2.8,-1.1
6446,3.6,5.2,-6.5,-9.1,-5.2
6447,3.2,3.6,-6.8,-9.6,-5.5
6448,-8.1,1.9,-6.8,-9.4,-5.4
6449,-8.9,0.0,-7.6,-10.5,-6.1
6450,-8.0,1.2,-6.7,3.7,3.0
6451,-7.1,6.9,-5.9,4.4,3.5
6452,-24.2,8.3,-21.8,4.5,3.6
6453,-24.1,8.6,-21.7,4.6,3.7
6454,-23.8,9.5,-21.5,4.9,3.9
6455,-23.8,9.7,-21.4,4.9,3.9
6456,-6.7,8.9,5.2,4.9,3.9
6457,5.2,11.5,5.6,5.2,4.1
6458,5.6,12.5,6.0,5.6,4.5
6459,5.3,11.9,5.7,5.4,4.3
6460,5.3,11.9,5.7,5.4,4.3
6461,5.6,12.5,6.0,5.6,4.5
6462,5.7,12.7,6.1,5.7,4.6
6463,5.8,13.0,6.2,5.9,4.7
6464,5.3,11.2,5.8,5.3,4.3
6465,4.7,9.0,5.3,-7.9,-4.2
6466,4.2,6.1,4.8,-8.6,-4.7
6467,3.9,5.0,4.6,-8.9,-4.9
6468,5.6,12.3,6.2,-6.9,-3.4
6469,4.9,9.2,-5.1,-1.4,-0.0
6470,4.6,7.7,-5.4,-8.1,-4.3
6471,4.9,9.5,-5.2,-7.7,-4.1
6472,5.1,10.3,-5.0,-7.5,-3.9
6473,5.2,10.6,-4.9,-7.4,-3.8
6474,5.5,12.1,-4.6,5.7,4.6
6475,5.7,13.2,-4.4,6.0,4.8
6476,5.8,13.6,-20.3,6.1,4.9
6477,5.9,13.8,-20.2,6.2,4.9
6478,5.9,13.8,-20.2,6.2,5.0
6479,5.8,13.3,-20.3,6.1,4.8
6480,6.0,14.0,6.5,6.3,5.0
6481,6.1,13.9,6.6,6.3,5.0
6482,6.3,14.4,6.8,6.5,5.2
6483,6.4,14.5,6.9,6.6,5.3
6484,6.8,15.6,7.3,7.0,5.6
6485,7.0,16.0,7.5,7.2,5.8
6486,7.3,16.6,7.8,7.5,6.0
6487,7.6,17.3,8.1,7.9,6.3
6488,6.9,14.2,7.4,7.0,5.6
6489,5.2,6.3,5.5,-7.8,-4.0
6490,3.5,0.0,3.8,-9.9,-5.4
6491,2.3,0.0,2.8,-11.4,-6.5
6492,2.0,0.0,2.9,-11.5,-6.8
6493,1.0,0.0,-9.6,-6.7,-3.6
6494,0.7,0.0,-10.3,-13.5,-8.1
6495,2.6,0.0,-9.5,-10.9,-6.7
6496,-10.5,0.0,-8.8,-10.3,-6.1
6497,-10.3,0.0,-8.6,-11.0,-6.3
6498,-9.5,0.0,-7.9,4.1,3.5
6499,-8.6,0.0,-7.1,4.4,3.6
6500,-24.4,4.0,-21.8,5.2,4.2
6501,-23.4,11.2,-20.9,5.4,4.3
6502,-23.4,11.2,-20.9,5.4,4.3
6503,-23.4,11.2,-20.9,5.4,4.3
6504,-6.3,11.0,5.7,5.4,4.3
6505,5.4,12.1,5.8,5.4,4.4
6506,5.4,12.1,5.8,5.5,4.4
6507,5.5,12.3,5.9,5.6,4.5
6508,5.5,12.3,5.9,5.6,4.5
6509,5.5,12.3,5.9,5.6,4.5
6510,5.5,12.4,6.0,5.6,4.5
6511,5.6,12.6,6.0,5.7,4.6
6512,5.1,10.6,5.6,5.1,4.2
6513,4.3,6.8,4.9,4.3,3.6
6514,4.3,7.4,4.9,4.4,3.6
6515,4.5,8.7,5.1,4.7,3.8
6516,4.3,7.7,5.0,4.4,3.6
6517,3.9,5.9,-6.1,4.0,3.3
6518,2.3,0.0,-7.4,2.0,1.9
6519,1.9,0.0,-8.0,1.8,1.7
6520,-9.5,0.0,-7.9,2.0,1.9
6521,-9.7,0.0,-8.1,2.0,2.0
6522,-9.0,0.0,-7.5,3.5,3.0
6523,-7.9,0.0,-6.5,4.4,3.6
6524,-23.8,9.6,-21.4,4.9,4.0
6525,-24.0,9.1,-21.5,4.8,3.9
6526,-24.0,9.1,-21.5,4.8,3.9
6527,-23.8,9.8,-21.3,5.0,4.0
6528,-6.4,10.3,5.6,5.3,4.2
6529,5.3,11.8,5.7,5.3,4.3
6530,5.4,12.0,5.8,5.4,4.4
6531,5.3,11.8,5.7,5.3,4.3
6532,5.4,12.0,5.8,5.4,4.4
6533,5.4,12.1,5.8,5.5,4.4
6534,5.2,11.7,5.7,5.3,4.3
6535,5.3,11.8,5.7,5.4,4.3
6536,5.3,11.7,5.8,5.4,4.4
6537,5.0,10.5,5.6,5.2,4.2
6538,4.3,7.1,5.0,4.4,3.6
6539,3.3,2.3,4.1,3.1,2.7
6540,3.3,1.1,4.2,3.0,2.6
6541,1.3,0.0,-8.4,-0.2,0.9
6542,3.2,0.0,-7.6,3.2,2.8
6543,5.0,0.0,-5.8,5.3,4.3
6544,-5.5,12.7,-4.1,6.2,5.0
6545,-5.9,10.5,-4.6,5.5,4.5
6546,-5.7,12.6,-4.3,5.9,4.7
6547,-5.3,14.9,-4.0,6.4,5.1
6548,-22.4,14.8,-19.9,6.5,5.2
6549,-22.1,15.7,-19.7,6.8,5.4
6550,-22.0,16.0,-19.6,6.9,5.5
6551,-22.1,15.9,-19.6,6.8,5.4
6552,-4.5,18.1,7.4,7.2,5.7
6553,7.1,16.1,7.5,7.3,5.8
6554,6.8,15.5,7.3,7.0,5.6
6555,6.7,15.3,7.2,6.9,5.5
6556,6.6,15.1,7.1,6.8,5.5
6557,6.6,15.1,7.1,6.8,5.5
6558,6.6,15.0,7.1,6.8,5.4
6559,6.5,14.8,7.0,6.7,5.4
6560,6.4,14.3,6.9,6.6,5.3
6561,5.9,13.3,6.6,-6.5,-3.1
6562,5.8,12.7,6.4,-6.6,-3.2
6563,5.4,11.1,6.1,-7.1,-3.5
6564,5.0,9.9,5.7,-7.5,-3.8
6565,4.5,8.5,-5.4,-1.6,-0.1
6566,4.0,6.8,-5.9,-8.5,-4.6
6567,2.9,3.0,-7.0,-9.7,-5.5
6568,1.6,0.0,-8.1,-11.3,-6.6
6569,1.6,0.0,-8.5,-12.3,-6.8
6570,2.3,0.0,-8.3,2.6,2.3
6571,3.4,0.0,-7.1,3.8,3.2
6572,3.7,5.0,-22.4,4.0,3.3
6573,4.8,10.1,-21.2,5.1,4.1
6574,5.5,12.3,-20.6,5.8,4.6
6575,6.1,14.4,-20.0,6.4,5.1
6576,6.2,14.9,6.8,6.6,5.2
6577,6.1,13.9,6.6,6.3,5.0
6578,6.6,15.0,7.1,6.8,5.4
6579,6.8,15.6,7.3,7.1,5.6
6580,7.0,15.9,7.5,7.2,5.8
6581,8.1,18.6,8.6,8.4,6.7
6582,8.3,19.2,8.8,8.7,6.9
6583,7.9,18.1,8.4,8.2,6.6
6584,6.1,12.5,6.6,6.2,5.0
6585,4.2,4.0,4.6,-8.7,-4.7
6586,2.6,0.0,3.0,-10.6,-6.0
6587,1.3,0.0,1.8,-12.4,-7.3
6588,0.3,0.0,1.1,-13.8,-8.3
6589,0.3,0.0,-11.0,-7.3,-4.3
6590,0.5,0.0,-11.3,-13.6,-8.5
6591,0.1,0.0,-11.8,-14.5,-8.8
6592,1.4,0.0,-11.6,-12.6,-8.0
6593,2.0,0.0,-10.9,-11.9,-7.4
6594,2.7,0.0,-9.9,3.4,3.0
6595,3.6,0.0,-8.5,4.3,3.6
6596,4.0,0.0,-23.7,4.5,3.8
6597,4.2,0.0,-22.7,4.6,3.8
6598,4.3,6.9,-21.9,4.6,3.7
6599,4.6,9.2,-21.5,4.8,3.9
6600,5.1,10.9,5.6,5.3,4.3
6601,5.8,13.2,6.3,6.0,4.8
6602,6.3,14.3,6.8,6.5,5.2
6603,6.2,14.1,6.7,6.4,5.1
6604,6.3,14.4,6.8,6.5,5.2
6605,5.9,13.4,6.4,6.0,4.9
6606,5.6,12.7,6.1,5.8,4.6
6607,5.4,12.1,5.8,5.5,4.4
6608,5.1,11.4,5.6,5.2,4.2
6609,4.5,8.9,5.1,-8.0,-4.2
6610,3.4,4.2,4.2,-9.2,-5.2
6611,1.5,0.0,2.4,-11.5,-6.8
6612,1.8,0.0,2.6,-11.1,-6.6
6613,1.6,0.0,-8.6,-4.9,-2.7
6614,0.4,0.0,-9.7,-12.7,-7.8
6615,0.2,0.0,-10.2,-13.2,-8.1
6616,-12.8,0.0,-10.9,-13.9,-8.5
6617,-13.1,0.0,-11.3,-13.4,-8.2
6618,-12.9,0.0,-11.1,2.1,1.9
6619,-12.4,0.0,-10.7,2.5,2.3
6620,-29.9,0.0,-26.7,2.8,2.4
6621,-29.2,0.0,-26.1,2.8,2.5
6622,-28.5,0.0,-25.5,2.9,2.5
6623,-27.9,0.0,-25.1,2.9,2.4
6624,-9.5,0.0,3.5,3.3,2.7
6625,3.3,0.0,3.8,3.4,2.8
6626,3.3,5.0,3.7,3.3,2.7
6627,3.3,7.2,3.7,3.3,2.7
6628,3.8,8.3,4.2,3.7,3.0
6629,3.9,8.6,4.3,3.9,3.1
6630,4.0,8.8,4.4,4.0,3.2
6631,3.6,7.8,4.0,3.6,2.9
6632,3.1,5.2,3.5,2.9,2.4
6633,2.1,0.0,2.6,-10.9,-6.5
6634,0.7,0.0,1.2,-12.7,-7.8
6635,-0.8,0.0,0.3,-14.2,-8.8
6636,-2.8,0.0,-2.2,-16.0,-10.2
6637,-2.5,0.0,-12.4,-9.5,-5.8
6638,-5.4,0.0,-15.4,-17.0,-11.3
6639,-5.5,0.0,-15.7,-16.6,-11.2
6640,-5.6,0.0,-16.0,-16.7,-11.1
6641,-5.3,0.0,-15.8,-15.8,-10.6
6642,-4.6,0.0,-15.2,0.9,1.1
6643,0.5,0.0,-14.4,1.5,1.6
6644,0.8,0.0,-30.6,1.7,1.7
6645,0.9,0.0,-30.0,1.8,1.8
6646,2.0,0.0,-28.5,2.8,2.5
6647,3.0,0.0,-26.9,3.8,3.2
6648,3.5,0.0,4.1,4.1,3.4
6649,3.9,0.0,4.4,4.2,3.4
6650,4.3,0.0,4.7,4.4,3.5
6651,4.3,5.3,4.6,4.2,3.4
6652,4.3,9.5,4.7,4.2,3.3
6653,4.5,9.8,4.8,4.4,3.5
6654,4.5,9.8,4.8,4.4,3.5
6655,4.6,10.0,4.9,4.5,3.6
6656,4.3,9.1,4.7,4.2,3.3
6657,3.9,6.6,4.3,-8.8,-5.0
6658,3.4,4.7,3.9,-9.3,-5.4
6659,3.5,4.8,4.0,-9.3,-5.3
6660,2.6,0.6,3.2,-10.4,-6.1
6661,1.3,0.0,-8.6,-5.6,-3.2
6662,0.8,0.0,-9.3,-12.8,-7.8
6663,0.5,0.0,-10.1,-13.3,-8.2
6664,-12.5,0.0,-10.6,-14.7,-8.4
6665,-12.9,0.0,-11.2,-14.9,-8.2
6666,-13.0,0.0,-11.1,3.4,2.9
6667,-11.0,0.0,-9.3,4.7,3.9
6668,-27.3,0.0,-24.1,5.3,4.3
6669,-25.3,0.0,-22.5,5.6,4.5
6670,-23.5,8.0,-21.0,5.9,4.6
6671,-22.6,13.7,-20.3,6.1,4.8
6672,-5.2,14.9,6.7,6.4,5.0
6673,6.4,14.4,6.8,6.5,5.1
6674,6.9,15.6,7.3,7.0,5.5
6675,7.0,15.8,7.4,7.1,5.6
6676,7.2,16.2,7.6,7.3,5.7
6677,7.2,16.2,7.6,7.3,5.7
6678,7.2,16.2,7.6,7.3,5.8
6679,7.2,16.1,7.6,7.3,5.7
6680,6.5,12.7,6.8,6.4,5.1
6681,4.6,3.7,4.6,4.1,3.4
6682,2.9,0.0,3.3,2.3,2.1
6683,1.3,0.0,1.5,0.1,0.7
6684,0.0,0.0,0.6,-1.6,-0.6
6685,-2.4,0.0,-12.4,-2.5,-1.3
6686,-3.8,0.0,-13.6,-3.3,-1.9
6687,-4.5,0.0,-14.4,-3.3,0.0
6688,-17.4,0.0,-15.0,-3.6,0.3
6689,-17.0,0.0,-14.7,1.4,1.8
6690,-15.9,0.0,-13.8,2.6,2.5
6691,-14.7,0.0,-12.7,3.2,2.9
6692,-32.4,0.0,-28.5,3.4,3.0
6693,-30.9,0.0,-27.3,3.7,3.2
6694,-29.6,0.0,-26.3,3.7,3.2
6695,-28.4,0.0,-25.3,3.8,3.2
6696,-9.5,0.0,4.2,4.0,3.3
6697,3.8,0.0,4.3,4.0,3.2
6698,4.0,4.4,4.4,4.0,3.2
6699,4.3,9.3,4.6,4.2,3.3
6700,4.3,9.3,4.6,4.2,3.3
6701,4.1,9.0,4.5,4.0,3.2
6702,4.1,9.0,4.5,4.0,3.2
6703,4.2,9.2,4.6,4.2,3.3
6704,3.9,7.4,4.3,3.7,3.0
6705,2.4,0.0,2.7,1.9,1.7
6706,1.4,0.0,1.8,0.8,0.9
6707,1.4,0.0,2.1,1.2,1.2
6708,2.5,0.0,3.1,2.4,2.1
6709,2.7,0.0,-7.8,2.6,2.2
6710,2.4,0.0,-7.9,2.3,2.0
6711,1.9,0.0,-8.3,1.8,1.5
6712,-9.6,0.0,-8.2,2.0,1.7
6713,-9.8,0.0,-8.5,2.0,1.7
6714,-9.9,0.0,-8.5,2.3,1.9
6715,-9.7,0.0,-8.4,2.6,2.1
6716,-26.7,0.0,-24.2,2.9,2.3
6717,-26.3,0.0,-23.9,2.8,2.3
6718,-25.9,1.4,-23.5,2.9,2.3
6719,-25.6,3.4,-23.2,3.0,2.4
6720,-7.8,3.8,4.0,3.6,2.9
6721,4.3,9.2,4.6,4.1,3.3
6722,4.4,9.5,4.7,4.2,3.4
6723,4.5,9.8,4.8,4.4,3.5
6724,4.6,10.2,5.0,4.6,3.6
6725,5.0,11.0,5.3,4.9,3.9
6726,5.4,11.9,5.7,5.3,4.2
6727,5.5,12.0,5.8,5.4,4.3
6728,5.0,9.9,5.4,4.9,3.9
6729,3.3,1.2,3.5,-9.8,-5.7
6730,1.2,0.0,1.3,-12.4,-7.5
6731,-0.7,0.0,0.0,-14.4,-8.9
6732,-3.0,0.0,-2.5,-16.4,-10.4
6733,-2.9,0.0,-12.9,-10.3,-6.1
6734,-3.4,0.0,-13.2,-16.9,-10.3
6735,-4.0,0.0,-13.6,-17.3,-10.4
6736,-3.7,0.0,-13.7,-17.4,-10.1
6737,-2.5,0.0,-13.0,-15.7,-9.0
6738,-8.3,0.0,-19.2,0.6,1.0
6739,-6.7,0.0,-17.6,1.7,1.8
6740,0.4,0.0,-33.9,1.9,2.0
6741,0.8,0.0,-32.8,2.2,2.2
6742,1.5,0.0,-31.3,2.8,2.6
6743,2.3,0.0,-29.7,3.4,3.0
6744,2.4,0.0,3.2,3.4,3.0
6745,3.1,0.0,3.7,3.8,3.2
6746,3.7,0.0,4.3,4.2,3.5
6747,4.0,0.0,4.5,4.3,3.5
6748,4.5,0.0,4.9,4.6,3.7
6749,4.8,6.7,5.1,4.7,3.7
6750,5.0,10.9,5.3,4.9,3.8
6751,5.0,10.8,5.3,4.9,3.8
6752,4.5,9.1,4.9,4.4,3.5
6753,3.5,4.3,4.0,-9.3,-5.4
6754,1.9,0.0,2.3,-11.4,-6.9
6755,0.5,0.0,0.8,-13.4,-8.2
6756,-1.6,0.0,-1.0,-14.9,-9.4
6757,-3.4,0.0,-13.5,-10.0,-6.4
6758,-2.8,0.0,-12.6,-16.4,-10.0
6759,-3.2,0.0,-12.8,-16.7,-10.0
6760,-3.1,0.0,-13.2,-17.0,-9.9
6761,-2.4,0.0,-13.0,-17.4,-9.4
6762,-7.6,0.0,-18.5,0.9,1.2
6763,0.5,0.0,-16.7,2.1,2.2
6764,1.4,0.0,-32.4,2.9,2.7
6765,2.1,0.0,-30.8,3.4,3.0
6766,2.6,0.0,-29.3,3.7,3.2
6767,3.6,0.0,-27.3,4.6,3.8
6768,3.8,0.0,4.4,4.5,3.7
6769,4.6,0.0,5.1,5.0,4.0
6770,5.4,0.0,5.8,5.6,4.5
6771,5.7,7.8,6.0,5.7,4.5
6772,6.3,14.1,6.6,6.3,4.9
6773,6.3,14.0,6.6,6.3,4.9
6774,6.4,14.3,6.8,6.4,5.0
6775,6.2,13.7,6.5,6.2,4.8
6776,5.6,11.7,6.0,5.5,4.4
6777,4.6,8.0,5.1,-8.2,-4.5
6778,3.3,2.6,3.9,-9.6,-5.5
6779,1.5,0.0,2.0,-12.0,-7.2
6780,-0.8,0.0,0.3,-14.3,-8.9
6781,-1.6,0.0,-11.5,-8.6,-5.3
6782,-2.5,0.0,-12.3,-15.8,-9.9
6783,-1.9,0.0,-12.0,-14.7,-9.2
6784,-13.8,0.0,-11.6,-14.0,-8.7
6785,-17.0,0.0,-15.0,-15.2,-10.2
6786,-16.3,0.0,-14.3,1.6,1.6
6787,-15.2,0.0,-13.3,2.4,2.2
6788,-33.1,0.0,-29.3,2.7,2.4
6789,-31.7,0.0,-28.1,3.2,2.8
6790,-30.4,0.0,-27.0,3.4,2.9
6791,-29.0,0.0,-25.9,3.7,3.1
6792,-10.4,0.0,3.6,3.5,2.9
6793,3.4,0.0,3.8,3.5,2.9
6794,3.7,0.0,4.0,3.7,2.9
6795,4.0,6.4,4.3,3.8,3.0
6796,3.9,8.3,4.2,3.7,2.9
6797,4.0,8.6,4.3,3.9,3.0
6798,4.1,8.9,4.4,4.0,3.1
6799,4.3,9.2,4.6,4.1,3.3
6800,4.2,9.0,4.5,4.1,3.2
6801,3.9,6.6,4.3,-8.9,-5.0
6802,3.4,4.5,3.9,-9.4,-5.4
6803,3.0,3.0,3.6,-9.8,-5.7
6804,2.6,1.0,3.2,-10.4,-6.1
6805,1.3,0.0,-8.6,-5.5,-3.1
6806,0.8,0.0,-9.4,-12.5,-7.7
6807,-0.6,0.0,-10.5,-13.7,-8.5
6808,0.5,0.0,-10.7,-13.3,-8.3
6809,1.3,0.0,-10.4,-12.3,-7.7
6810,1.8,0.0,-9.9,2.1,1.8
6811,2.5,0.0,-9.0,2.7,2.3
6812,2.7,0.0,-24.8,2.9,2.4
6813,2.8,0.0,-24.3,2.9,2.4
6814,3.0,0.0,-23.7,3.1,2.5
6815,3.4,2.7,-23.0,3.4,2.7
6816,3.5,5.1,3.9,3.5,2.8
6817,3.9,8.4,4.2,3.8,3.0
6818,4.1,8.9,4.4,4.0,3.2
6819,4.2,9.0,4.5,4.0,3.2
6820,4.3,9.2,4.6,4.1,3.3
6821,4.4,9.6,4.7,4.3,3.4
6822,4.5,9.8,4.8,4.4,3.5
6823,4.5,9.9,4.8,4.4,3.5
6824,4.4,9.4,4.7,4.3,3.4
6825,3.8,6.5,4.3,-8.9,-5.0
6826,3.2,4.1,3.7,-9.6,-5.6
6827,2.8,2.4,3.4,-10.0,-5.9
6828,1.4,0.0,2.1,-11.7,-7.1
6829,0.5,0.0,-9.7,-6.8,-4.0
6830,-1.2,0.0,-11.0,-14.5,-8.9
6831,-2.4,0.0,-12.2,-15.2,-9.5
6832,-15.2,0.0,-13.2,-15.6,-9.8
6833,-15.3,0.0,-13.4,-14.0,-9.3
6834,-14.1,0.0,-12.2,2.4,2.2
6835,-12.8,0.0,-11.0,3.4,2.9
6836,-29.8,0.0,-26.5,3.8,3.2
6837,-28.2,0.0,-25.1,4.3,3.5
6838,-27.0,0.0,-24.2,4.2,3.4
6839,-25.6,0.0,-23.0,4.5,3.6
6840,-7.1,6.1,5.0,4.7,3.7
6841,5.0,10.9,5.3,4.9,3.9
6842,5.0,10.9,5.3,4.9,3.9
6843,4.7,10.4,5.1,4.7,3.7
6844,4.6,10.2,5.0,4.6,3.6
6845,4.6,10.1,4.9,4.5,3.6
6846,4.6,10.1,4.9,4.5,3.6
6847,4.4,9.6,4.8,4.3,3.4
6848,4.2,9.1,4.6,4.1,3.3
6849,3.8,6.6,4.3,3.8,3.1
6850,3.8,6.4,4.3,3.8,3.1
6851,3.9,6.5,4.5,3.9,3.2
6852,3.7,5.6,4.3,3.7,3.0
6853,3.3,3.9,-6.8,3.2,2.6
6854,1.8,0.0,-8.1,1.5,1.4
6855,0.9,0.0,-9.1,0.4,0.7
6856,-11.0,0.0,-9.4,0.8,1.0
6857,-10.5,0.0,-9.0,2.3,2.0
6858,-9.3,0.0,-7.9,3.7,3.0
6859,-7.9,0.0,-6.6,4.6,3.7
6860,-24.3,6.7,-21.9,4.6,3.7
6861,-23.7,9.8,-21.4,4.9,3.9
6862,-22.9,12.7,-20.6,5.8,4.6
6863,-23.2,11.8,-20.8,5.5,4.4
6864,-5.6,13.2,6.2,5.9,4.7
6865,5.9,13.1,6.2,5.9,4.6
6866,5.7,12.8,6.1,5.7,4.5
6867,6.1,13.6,6.4,6.1,4.8
6868,6.2,13.9,6.6,6.3,5.0
6869,6.6,14.8,6.9,6.6,5.2
6870,6.6,14.9,7.0,6.7,5.3
6871,6.6,14.8,7.0,6.7,5.3
6872,6.4,13.6,6.8,6.4,5.1
6873,4.7,6.7,5.1,4.5,3.7
6874,2.8,0.0,3.0,2.1,2.0
6875,1.3,0.0,1.5,0.2,0.7
6876,0.1,0.0,0.6,-1.5,-0.5
6877,-2.5,0.0,-12.6,-2.7,-1.4
6878,-3.6,0.0,-13.6,-3.0,-1.8
6879,-4.1,0.0,-14.0,-2.8,0.2
6880,-16.3,0.0,-14.0,0.0,1.0
6881,-16.1,0.0,-14.0,1.6,1.7
6882,-14.9,0.0,-12.9,2.7,2.5
6883,-13.5,0.0,-11.6,3.5,3.1
6884,-30.7,0.0,-27.1,3.9,3.4
6885,-29.2,0.0,-25.8,4.2,3.5
6886,-27.7,0.0,-24.7,4.3,3.6
6887,-26.3,0.0,-23.5,4.5,3.7
6888,-7.9,0.0,4.7,4.5,3.6
6889,4.5,9.1,4.8,4.4,3.5
6890,4.5,9.9,4.9,4.4,3.5
6891,4.4,9.6,4.7,4.3,3.4
6892,4.8,10.5,5.1,4.7,3.7
6893,4.8,10.5,5.1,4.7,3.8
6894,5.0,11.1,5.4,5.0,4.0
6895,5.2,11.6,5.6,5.2,4.2
6896,4.9,10.3,5.3,4.9,3.9
6897,3.5,3.3,3.9,-9.4,-5.3
6898,2.2,0.0,2.5,-11.1,-6.6
6899,1.1,0.0,1.6,-12.5,-7.6
6900,0.2,0.0,0.9,-13.6,-8.4
6901,-1.9,0.0,-11.9,-8.4,-5.2
6902,-2.8,0.0,-12.8,-15.3,-9.8
6903,-3.3,0.0,-13.3,-15.2,-9.8
6904,-3.1,0.0,-13.3,-14.7,-9.5
6905,0.6,0.0,-12.9,-13.5,-8.9
6906,1.8,0.0,-11.6,2.5,2.3
6907,2.1,0.0,-10.9,2.7,2.4
6908,2.4,0.0,-26.6,3.0,2.6
6909,2.8,0.0,-25.6,3.3,2.8
6910,3.7,0.0,-24.2,4.1,3.3
6911,4.7,0.0,-22.6,5.0,4.0
6912,5.6,10.6,6.0,5.7,4.5
6913,5.0,11.0,5.3,4.9,3.9
6914,5.0,11.0,5.3,4.9,3.9
6915,5.6,12.5,6.0,5.6,4.4
6916,6.1,13.6,6.5,6.1,4.8
6917,5.5,12.2,5.8,5.5,4.3
6918,5.2,11.6,5.6,5.2,4.2
6919,5.0,11.1,5.4,5.0,4.0
6920,4.8,10.3,5.2,4.8,3.8
6921,4.6,8.8,5.1,-8.1,-4.4
6922,4.1,6.9,4.7,-8.5,-4.7
6923,3.9,5.9,4.5,-8.8,-4.9
6924,3.6,4.8,4.2,-9.2,-5.2
6925,3.2,3.2,-6.8,-3.3,-1.5
6926,1.7,0.0,-8.2,-11.4,-6.8
6927,1.6,0.0,-8.4,-11.5,-6.9
6928,1.5,0.0,-8.9,-12.0,-7.1
6929,2.5,0.0,-8.3,-10.5,-6.3
6930,3.8,0.1,-6.8,4.0,3.3
6931,4.8,9.8,-5.4,5.0,3.9
6932,5.1,10.7,-21.1,5.2,4.1
6933,4.9,10.2,-21.3,5.1,4.0
6934,4.9,10.2,-21.3,5.1,4.0
6935,4.3,8.2,-21.8,4.5,3.6
6936,4.6,9.0,5.1,4.7,3.8
6937,4.8,10.4,5.2,4.8,3.9
6938,5.1,11.4,5.5,5.1,4.1
6939,5.2,11.5,5.6,5.2,4.1
6940,5.5,12.3,5.9,5.5,4.4
6941,5.7,12.9,6.1,5.8,4.6
6942,5.7,12.9,6.2,5.8,4.6
6943,6.0,13.4,6.4,6.1,4.8
6944,5.7,12.0,6.1,5.7,4.6
6945,4.6,7.0,5.1,-8.2,-4.4
6946,3.5,1.2,3.9,-9.6,-5.4
