Hour,Demand_Zone 1,UFH_Energy_Zone 2,Demand_Zone 2,Demand_Zone 3,Demand_Zone 4,Demand_Zone 5
6456,0.0,0.0,0.0,6.7,5.6,4.0
6457,8.5,0.0,0.0,8.1,6.3,4.4
6458,8.9,0.0,0.0,8.5,6.7,4.7
6459,8.8,0.0,0.0,8.3,6.5,4.6
6460,8.8,0.0,0.0,8.3,6.5,4.6
6461,9.1,0.0,0.0,8.6,6.8,4.8
6462,9.2,0.0,0.0,8.7,6.9,4.8
6463,9.4,0.0,0.0,8.9,7.0,4.9
6464,8.9,0.0,0.0,8.5,6.5,4.5
6465,8.4,0.0,0.0,8.0,-0.1,0.0
6466,7.7,0.0,0.0,7.5,-0.9,0.0
6467,7.4,0.0,0.0,7.2,-1.5,0.0
6468,9.0,0.0,0.0,8.7,0.0,0.0
6469,8.3,0.0,0.0,0.0,0.2,0.6
6470,7.9,0.0,0.0,0.0,-1.0,0.0
6471,8.1,0.0,0.0,0.0,-0.7,0.0
6472,8.3,0.0,0.0,0.0,-0.6,0.0
6473,8.4,0.0,0.0,0.0,-0.5,0.0
6474,8.7,0.0,0.0,0.0,6.8,4.8
6475,9.0,0.0,0.0,0.0,7.1,5.0
6476,9.2,0.0,0.0,-5.2,7.2,5.1
6477,9.3,0.0,0.0,-4.9,7.3,5.2
6478,9.3,0.0,0.0,-4.7,7.3,5.2
6479,9.2,0.0,0.0,-4.6,7.2,5.1
6480,9.5,0.0,0.0,9.1,7.4,5.2
6481,8.4,0.0,0.0,8.3,7.0,5.2
6482,8.7,0.0,0.0,8.6,7.3,5.3
6483,8.9,0.0,0.0,8.7,7.4,5.4
6484,9.5,0.0,0.0,9.3,7.9,5.7
6485,9.9,0.0,0.0,9.6,8.1,5.9
6486,10.3,0.0,0.0,9.9,8.4,6.1
6487,10.8,0.0,0.0,10.4,8.8,6.4
6488,10.2,0.0,0.0,9.8,8.0,5.7
6489,8.6,0.0,0.0,8.0,-0.6,0.0
6490,6.9,0.0,0.0,6.2,-2.9,0.0
6491,5.4,0.0,0.0,5.0,-4.9,-0.6
6492,4.9,0.0,0.0,5.0,-5.4,-1.3
6493,3.7,0.0,0.0,0.0,-1.4,0.0
6494,3.2,0.0,0.0,-0.5,-8.2,-3.3
6495,5.0,0.0,0.0,-0.4,-6.0,-2.2
6496,-0.9,0.0,0.0,-0.3,-5.7,-2.0
6497,-1.5,0.0,0.0,-0.7,-6.7,-2.5
6498,-1.3,0.0,0.0,-0.6,4.7,3.6
6499,-1.0,0.0,0.0,-0.4,5.0,3.8
6500,-15.6,0.0,0.0,-14.7,5.7,4.3
6501,-14.7,0.0,0.0,-14.0,5.9,4.5
6502,-14.0,0.0,0.0,-13.4,6.0,4.5
6503,-13.3,0.0,0.0,-12.8,6.0,4.5
6504,0.0,0.0,0.0,7.1,6.0,4.4
6505,7.4,0.0,0.0,7.3,6.1,4.5
6506,7.5,0.0,0.0,7.4,6.1,4.5
6507,7.7,0.0,0.0,7.6,6.2,4.5
6508,7.8,0.0,0.0,7.6,6.3,4.6
6509,8.0,0.0,0.0,7.7,6.3,4.6
6510,8.1,0.0,0.0,7.8,6.4,4.6
6511,8.3,0.0,0.0,8.0,6.5,4.7
6512,7.9,0.0,0.0,7.6,6.0,4.2
6513,7.1,0.0,0.0,7.0,5.2,3.6
6514,7.0,0.0,0.0,6.9,5.2,3.7
6515,7.2,0.0,0.0,7.1,5.5,3.9
6516,7.0,0.0,0.0,6.9,5.3,3.7
6517,6.6,0.0,0.0,0.0,4.8,3.4
6518,4.9,0.0,0.0,0.0,2.8,2.0
6519,4.4,0.0,0.0,0.0,2.5,1.8
6520,0.0,0.0,0.0,0.0,2.7,2.0
6521,-0.3,0.0,0.0,0.0,2.6,2.1
6522,-0.3,0.0,0.0,0.0,4.2,3.1
6523,0.0,0.0,0.0,0.0,4.9,3.7
6524,-14.5,0.0,0.0,-13.9,5.5,4.1
6525,-14.1,0.0,0.0,-13.6,5.3,4.0
6526,-13.7,0.0,0.0,-13.3,5.4,4.0
6527,-13.2,0.0,0.0,-12.8,5.6,4.1
6528,0.0,0.0,0.0,7.0,5.9,4.3
6529,8.4,0.0,0.0,8.0,6.3,4.4
6530,8.6,0.0,0.0,8.1,6.4,4.5
6531,8.5,0.0,0.0,8.1,6.4,4.5
6532,8.7,0.0,0.0,8.2,6.5,4.5
6533,8.7,0.0,0.0,8.3,6.5,4.5
6534,8.6,0.0,0.0,8.1,6.4,4.4
6535,8.7,0.0,0.0,8.2,6.4,4.5
6536,8.8,0.0,0.0,8.3,6.5,4.5
6537,8.5,0.0,0.0,8.2,6.3,4.4
6538,7.8,0.0,0.0,7.5,5.4,3.8
6539,6.6,0.0,0.0,6.5,4.2,2.8
6540,6.5,0.0,0.0,6.5,4.0,2.8
6541,4.3,0.0,0.0,0.0,0.8,1.0
6542,6.0,0.0,0.0,0.0,4.1,3.0
6543,7.6,0.0,0.0,0.0,6.1,4.5
6544,0.0,0.0,0.0,0.0,7.0,5.1
6545,0.0,0.0,0.0,0.0,6.3,4.7
6546,0.0,0.0,0.0,0.0,6.7,4.9
6547,0.0,0.0,0.0,0.0,7.3,5.3
6548,-7.1,0.0,0.0,-7.6,7.4,5.3
6549,-6.1,0.0,0.0,-6.8,7.7,5.5
6550,-5.3,0.0,0.0,-6.1,7.8,5.6
6551,-4.6,0.0,0.0,-5.6,7.8,5.6
6552,1.2,0.0,0.0,9.8,8.2,5.9
6553,10.0,0.0,0.0,9.7,8.2,6.0
6554,9.9,0.0,0.0,9.5,8.0,5.8
6555,9.9,0.0,0.0,9.6,7.9,5.7
6556,10.0,0.0,0.0,9.6,7.9,5.6
6557,10.1,0.0,0.0,9.6,7.9,5.7
6558,10.1,0.0,0.0,9.7,7.9,5.6
6559,10.1,0.0,0.0,9.6,7.8,5.6
6560,10.1,0.0,0.0,9.6,7.8,5.5
6561,9.7,0.0,0.0,9.3,0.0,0.0
6562,9.6,0.0,0.0,9.2,0.0,0.0
6563,9.2,0.0,0.0,8.8,0.0,0.0
6564,8.8,0.0,0.0,8.5,0.0,0.0
6565,8.3,0.0,0.0,0.0,0.0,0.5
6566,7.7,0.0,0.0,0.0,-0.8,0.0
6567,6.4,0.0,0.0,0.0,-2.2,0.0
6568,5.0,0.0,0.0,0.0,-4.2,-0.2
6569,4.8,0.0,0.0,0.0,-5.7,-0.8
6570,5.2,0.0,0.0,0.0,3.5,2.4
6571,6.2,0.0,0.0,0.0,4.7,3.3
6572,6.3,0.0,0.0,-11.1,4.8,3.5
6573,7.3,0.0,0.0,-10.2,5.9,4.3
6574,8.0,0.0,0.0,-9.4,6.6,4.8
6575,8.6,0.0,0.0,-8.4,7.2,5.3
6576,8.9,0.0,0.0,8.8,7.4,5.4
6577,7.9,0.0,0.0,7.9,6.8,5.1
6578,8.5,0.0,0.0,8.5,7.4,5.5
6579,9.0,0.0,0.0,8.9,7.7,5.7
6580,9.3,0.0,0.0,9.2,7.9,5.8
6581,10.6,0.0,0.0,10.4,9.1,6.7
6582,11.1,0.0,0.0,10.8,9.5,6.9
6583,10.9,0.0,0.0,10.6,9.1,6.6
6584,9.3,0.0,0.0,8.9,7.1,5.1
6585,7.5,0.0,0.0,6.9,-1.9,0.0
6586,5.8,0.0,0.0,5.3,-4.1,-0.2
6587,4.2,0.0,0.0,3.9,-6.4,-1.8
6588,3.0,0.0,0.0,3.0,-8.1,-3.2
6589,2.8,0.0,0.0,-1.2,-2.4,0.0
6590,2.8,0.0,0.0,-2.2,-8.7,-4.1
6591,2.2,0.0,0.0,-3.3,-10.0,-4.7
6592,3.4,0.0,0.0,-3.7,-8.4,-4.2
6593,3.9,0.0,0.0,-3.6,-8.0,-3.9
6594,4.4,0.0,0.0,-3.1,4.0,3.1
6595,5.2,0.0,0.0,-2.2,4.8,3.7
6596,5.5,0.0,0.0,-17.0,5.0,3.8
6597,5.6,0.0,0.0,-16.5,5.0,3.8
6598,5.6,0.0,0.0,-16.1,5.0,3.8
6599,5.9,0.0,0.0,-15.4,5.2,4.0
6600,6.5,0.0,0.0,6.7,5.8,4.3
6601,6.5,0.0,0.0,6.7,6.1,4.7
6602,7.2,0.0,0.0,7.4,6.7,5.1
6603,7.4,0.0,0.0,7.5,6.7,5.1
6604,7.7,0.0,0.0,7.7,6.8,5.1
6605,7.5,0.0,0.0,7.5,6.4,4.8
6606,7.4,0.0,0.0,7.3,6.2,4.6
6607,7.3,0.0,0.0,7.2,6.0,4.4
6608,7.1,0.0,0.0,7.0,5.7,4.2
6609,6.7,0.0,0.0,6.6,-3.5,-0.2
6610,5.6,0.0,0.0,5.7,-4.6,-1.1
6611,3.7,0.0,0.0,3.9,-7.0,-2.8
6612,3.8,0.0,0.0,4.0,-6.9,-2.9
6613,3.5,0.0,0.0,-1.4,-1.3,0.0
6614,2.1,0.0,0.0,-3.0,-9.2,-4.6
6615,1.8,0.0,0.0,-4.0,-9.9,-5.2
6616,-6.2,0.0,0.0,-5.1,-10.8,-5.7
6617,-7.0,0.0,0.0,-6.0,-10.5,-5.7
6618,-7.3,0.0,0.0,-6.2,2.4,1.9
6619,-7.3,0.0,0.0,-6.2,2.9,2.3
6620,-24.0,0.0,0.0,-21.9,3.1,2.4
6621,-23.7,0.0,0.0,-21.7,3.1,2.5
6622,-23.4,0.0,0.0,-21.4,3.2,2.5
6623,-23.2,0.0,0.0,-21.3,3.1,2.5
6624,-6.1,0.0,0.0,4.1,3.5,2.7
6625,3.3,0.0,0.0,3.7,3.3,2.7
6626,3.3,0.0,0.0,3.6,3.2,2.5
6627,3.5,0.0,0.0,3.8,3.2,2.5
6628,4.1,0.0,0.0,4.3,3.7,2.9
6629,4.4,0.0,0.0,4.6,3.9,3.0
6630,4.6,0.0,0.0,4.8,4.1,3.1
6631,4.4,0.0,0.0,4.5,3.7,2.8
6632,4.0,0.0,0.0,4.0,3.1,2.3
6633,3.0,0.0,0.0,3.2,-9.1,-4.9
6634,1.6,0.0,0.0,1.7,-11.0,-6.3
6635,0.6,0.0,0.0,0.8,-12.6,-7.5
6636,-0.1,0.0,0.0,0.0,-14.5,-8.9
6637,-1.8,0.0,0.0,-11.7,-9.3,-5.8
6638,-3.1,0.0,0.0,-13.0,-15.8,-10.2
6639,-3.4,0.0,0.0,-13.5,-15.5,-10.2
6640,-3.7,0.0,0.0,-13.9,-15.6,-10.2
6641,-3.5,0.0,0.0,-13.9,-14.8,-9.8
6642,0.3,0.0,0.0,-13.5,0.9,1.0
6643,0.9,0.0,0.0,-12.8,1.6,1.5
6644,1.1,0.0,0.0,-28.9,1.8,1.7
6645,1.3,0.0,0.0,-28.4,1.9,1.7
6646,2.3,0.0,0.0,-27.1,2.9,2.4
6647,3.3,0.0,0.0,-25.6,3.8,3.1
6648,3.8,0.0,0.0,4.3,4.1,3.3
6649,5.7,0.0,0.0,5.7,4.8,3.5
6650,5.9,0.0,0.0,5.9,4.9,3.6
6651,5.9,0.0,0.0,5.8,4.7,3.5
6652,5.9,0.0,0.0,5.8,4.7,3.4
6653,6.2,0.0,0.0,6.0,4.9,3.6
6654,6.3,0.0,0.0,6.1,4.9,3.6
6655,6.5,0.0,0.0,6.3,5.1,3.6
6656,6.3,0.0,0.0,6.1,4.8,3.4
6657,5.9,0.0,0.0,5.8,-4.5,-1.1
6658,5.5,0.0,0.0,5.4,-5.0,-1.5
6659,5.5,0.0,0.0,5.5,-5.1,-1.5
6660,4.5,0.0,0.0,4.6,-6.2,-2.4
6661,3.1,0.0,0.0,-1.3,-2.0,0.0
6662,2.5,0.0,0.0,-2.6,-9.2,-4.5
6663,2.1,0.0,0.0,-3.9,-9.9,-5.1
6664,-5.9,0.0,0.0,-4.8,-11.6,-5.5
6665,-6.8,0.0,0.0,-5.9,-12.0,-5.6
6666,-7.4,0.0,0.0,-6.1,3.8,3.0
6667,-5.8,0.0,0.0,-4.7,5.1,4.0
6668,-21.2,0.0,0.0,-19.3,5.6,4.4
6669,-19.7,0.0,0.0,-18.0,6.0,4.6
6670,-18.3,0.0,0.0,-16.8,6.2,4.7
6671,-16.9,0.0,0.0,-15.6,6.4,4.8
6672,0.0,0.0,0.0,7.6,6.8,5.1
6673,7.0,0.0,0.0,7.2,6.7,5.1
6674,7.8,0.0,0.0,7.9,7.3,5.5
6675,8.2,0.0,0.0,8.2,7.5,5.6
6676,8.6,0.0,0.0,8.6,7.7,5.8
6677,8.9,0.0,0.0,8.8,7.8,5.8
6678,9.1,0.0,0.0,9.0,7.9,5.8
6679,9.3,0.0,0.0,9.1,7.9,5.8
6680,8.9,0.0,0.0,8.5,7.1,5.2
6681,7.0,0.0,0.0,6.4,4.8,3.5
6682,5.3,0.0,0.0,5.0,3.0,2.2
6683,3.5,0.0,0.0,3.1,0.8,0.8
6684,2.1,0.0,0.0,2.0,0.0,0.0
6685,1.2,0.0,0.0,-4.9,0.0,0.0
6686,0.5,0.0,0.0,-6.6,-0.0,0.0
6687,0.5,0.0,0.0,-7.9,-0.2,0.1
6688,-10.6,0.0,0.0,-9.0,-0.7,0.4
6689,-10.7,0.0,0.0,-9.2,1.8,1.8
6690,-10.1,0.0,0.0,-8.6,3.0,2.6
6691,-9.4,0.0,0.0,-7.9,3.6,3.0
6692,-26.1,0.0,0.0,-23.5,3.8,3.1
6693,-25.1,0.0,0.0,-22.6,4.0,3.2
6694,-24.2,0.0,0.0,-21.9,4.1,3.2
6695,-23.5,0.0,0.0,-21.3,4.1,3.2
6696,-5.8,0.0,0.0,4.8,4.3,3.4
6697,4.8,0.0,0.0,5.0,4.3,3.3
6698,4.9,0.0,0.0,5.0,4.3,3.2
6699,5.2,0.0,0.0,5.3,4.4,3.4
6700,5.3,0.0,0.0,5.4,4.5,3.4
6701,5.3,0.0,0.0,5.3,4.4,3.3
6702,5.4,0.0,0.0,5.4,4.4,3.3
6703,5.7,0.0,0.0,5.6,4.6,3.4
6704,5.4,0.0,0.0,5.4,4.2,3.0
6705,4.0,0.0,0.0,3.8,2.4,1.7
6706,2.8,0.0,0.0,2.9,1.2,0.9
6707,2.8,0.0,0.0,3.1,1.6,1.2
6708,3.7,0.0,0.0,4.0,2.8,2.1
6709,3.8,0.0,0.0,-3.2,3.0,2.2
6710,3.5,0.0,0.0,-3.6,2.7,2.0
6711,2.9,0.0,0.0,-4.3,2.1,1.6
6712,-5.3,0.0,0.0,-4.5,2.3,1.8
6713,-5.9,0.0,0.0,-5.0,2.3,1.8
6714,-6.3,0.0,0.0,-5.4,2.5,1.9
6715,-6.3,0.0,0.0,-5.4,2.8,2.2
6716,-22.9,0.0,0.0,-21.1,3.1,2.4
6717,-22.7,0.0,0.0,-21.0,3.0,2.3
6718,-22.5,0.0,0.0,-20.8,3.1,2.4
6719,-22.3,0.0,0.0,-20.6,3.2,2.4
6720,-5.1,0.0,0.0,4.5,3.8,2.9
6721,3.7,0.0,0.0,4.1,3.9,3.2
6722,4.0,0.0,0.0,4.4,4.1,3.3
6723,4.4,0.0,0.0,4.7,4.3,3.4
6724,4.8,0.0,0.0,5.0,4.6,3.6
6725,5.3,0.0,0.0,5.5,5.0,3.9
6726,5.9,0.0,0.0,6.1,5.5,4.2
6727,6.2,0.0,0.0,6.3,5.6,4.2
6728,5.9,0.0,0.0,6.0,5.1,3.8
6729,4.4,0.0,0.0,4.3,-7.6,-3.6
6730,2.3,0.0,0.0,2.0,-10.3,-5.6
6731,0.8,0.0,0.0,0.7,-12.4,-7.2
6732,0.0,0.0,0.0,0.0,-14.5,-8.7
6733,-2.0,0.0,0.0,-12.0,-10.0,-6.0
6734,-2.7,0.0,0.0,-12.4,-16.5,-10.2
6735,-3.3,0.0,0.0,-12.9,-17.0,-10.3
6736,-3.0,0.0,0.0,-13.0,-17.1,-10.0
6737,-1.9,0.0,0.0,-12.3,-15.4,-8.9
6738,-6.2,0.0,0.0,-16.9,0.7,1.0
6739,0.5,0.0,0.0,-15.5,1.8,1.8
6740,0.9,0.0,0.0,-31.7,2.0,2.0
6741,1.2,0.0,0.0,-30.7,2.3,2.1
6742,1.9,0.0,0.0,-29.4,2.9,2.5
6743,2.7,0.0,0.0,-27.9,3.5,3.0
6744,2.8,0.0,0.0,3.5,3.5,2.9
6745,3.8,0.0,0.0,4.2,3.9,3.2
6746,4.4,0.0,0.0,4.7,4.4,3.5
6747,4.6,0.0,0.0,4.9,4.4,3.5
6748,5.1,0.0,0.0,5.3,4.8,3.7
6749,5.3,0.0,0.0,5.5,4.9,3.7
6750,5.6,0.0,0.0,5.7,5.1,3.8
6751,5.8,0.0,0.0,5.9,5.1,3.8
6752,5.6,0.0,0.0,5.6,4.6,3.5
6753,4.7,0.0,0.0,4.9,-6.9,-3.2
6754,3.1,0.0,0.0,3.1,-9.0,-4.7
6755,1.6,0.0,0.0,1.6,-11.1,-6.2
6756,0.3,0.0,0.0,0.6,-12.8,-7.5
6757,0.0,0.0,0.0,-9.9,-8.2,-4.8
6758,-1.9,0.0,0.0,-11.6,-16.0,-9.8
6759,-2.4,0.0,0.0,-11.9,-16.2,-9.8
6760,-2.4,0.0,0.0,-12.4,-16.6,-9.7
6761,-1.7,0.0,0.0,-12.2,-17.0,-9.2
6762,-5.2,0.0,0.0,-16.0,1.0,1.3
6763,1.1,0.0,0.0,-14.4,2.3,2.2
6764,2.0,0.0,0.0,-29.9,3.1,2.7
6765,2.6,0.0,0.0,-28.4,3.5,3.0
6766,3.1,0.0,0.0,-27.1,3.9,3.3
6767,4.1,0.0,0.0,-25.3,4.7,3.8
6768,4.2,0.0,0.0,4.7,4.6,3.7
6769,5.4,0.0,0.0,5.7,5.2,4.1
6770,6.2,0.0,0.0,6.4,5.9,4.5
6771,6.5,0.0,0.0,6.6,6.0,4.6
6772,7.2,0.0,0.0,7.3,6.6,5.0
6773,7.4,0.0,0.0,7.4,6.6,4.9
6774,7.8,0.0,0.0,7.7,6.8,5.1
6775,7.7,0.0,0.0,7.6,6.6,4.9
6776,7.4,0.0,0.0,7.2,6.0,4.4
6777,6.4,0.0,0.0,6.4,-4.2,-0.9
6778,5.3,0.0,0.0,5.3,-5.6,-1.9
6779,3.4,0.0,0.0,3.3,-8.1,-3.7
6780,1.4,0.0,0.0,1.5,-10.7,-5.6
6781,0.0,0.0,0.0,-9.7,-8.0,-5.0
6782,0.0,0.0,0.0,-10.7,-15.0,-9.5
6783,0.0,0.0,0.0,-10.4,-13.9,-8.8
6784,-11.6,0.0,0.0,-10.2,-13.3,-8.3
6785,-11.8,0.0,0.0,-10.3,-12.7,-7.9
6786,-11.5,0.0,0.0,-10.0,1.9,1.7
6787,-10.8,0.0,0.0,-9.3,2.7,2.3
6788,-27.9,0.0,0.0,-25.1,3.0,2.5
6789,-26.8,0.0,0.0,-24.2,3.5,2.8
6790,-25.9,0.0,0.0,-23.4,3.7,3.0
6791,-24.9,0.0,0.0,-22.5,4.0,3.2
6792,-7.3,0.0,0.0,4.2,3.7,2.9
6793,4.5,0.0,0.0,4.7,3.9,3.0
6794,4.7,0.0,0.0,4.8,4.0,3.0
6795,5.0,0.0,0.0,5.0,4.2,3.1
6796,4.9,0.0,0.0,5.0,4.1,3.0
6797,5.2,0.0,0.0,5.2,4.3,3.1
6798,5.4,0.0,0.0,5.4,4.4,3.2
6799,5.7,0.0,0.0,5.6,4.6,3.4
6800,5.7,0.0,0.0,5.7,4.6,3.3
6801,5.5,0.0,0.0,5.5,-5.4,-1.9
6802,5.0,0.0,0.0,5.1,-5.9,-2.3
6803,4.6,0.0,0.0,4.8,-6.4,-2.6
6804,4.1,0.0,0.0,4.3,-7.0,-3.1
6805,2.8,0.0,0.0,-2.7,-2.5,-0.5
6806,2.2,0.0,0.0,-4.0,-9.5,-5.1
6807,1.3,0.0,0.0,-5.4,-10.9,-6.0
6808,1.7,0.0,0.0,-6.0,-10.7,-6.0
6809,2.4,0.0,0.0,-6.0,-9.9,-5.5
6810,2.9,0.0,0.0,-5.8,2.5,1.9
6811,3.4,0.0,0.0,-5.2,3.1,2.4
6812,3.6,0.0,0.0,-20.7,3.2,2.4
6813,3.6,0.0,0.0,-20.5,3.2,2.4
6814,3.8,0.0,0.0,-20.2,3.4,2.6
6815,4.1,0.0,0.0,-19.8,3.7,2.8
6816,4.2,0.0,0.0,4.4,3.7,2.8
6817,4.7,0.0,0.0,4.8,4.0,3.1
6818,5.0,0.0,0.0,5.1,4.3,3.2
6819,5.2,0.0,0.0,5.2,4.4,3.3
6820,5.4,0.0,0.0,5.4,4.5,3.4
6821,5.7,0.0,0.0,5.7,4.7,3.5
6822,5.9,0.0,0.0,5.9,4.8,3.6
6823,6.0,0.0,0.0,5.9,4.9,3.6
6824,6.0,0.0,0.0,5.9,4.8,3.5
6825,5.5,0.0,0.0,5.5,-5.2,-1.8
6826,4.9,0.0,0.0,4.9,-5.9,-2.2
6827,4.5,0.0,0.0,4.6,-6.4,-2.6
6828,3.0,0.0,0.0,3.3,-8.2,-4.0
6829,2.0,0.0,0.0,-3.6,-3.7,-1.2
6830,1.1,0.0,0.0,-5.4,-11.5,-6.2
6831,0.6,0.0,0.0,-7.0,-12.3,-6.9
6832,-9.7,0.0,0.0,-8.4,-13.0,-7.5
6833,-10.3,0.0,0.0,-8.9,-11.6,-7.1
6834,-9.4,0.0,0.0,-8.1,2.8,2.3
6835,-8.4,0.0,0.0,-7.2,3.7,3.0
6836,-24.8,0.0,0.0,-22.4,4.1,3.3
6837,-23.5,0.0,0.0,-21.3,4.6,3.6
6838,-22.7,0.0,0.0,-20.6,4.5,3.5
6839,-21.6,0.0,0.0,-19.7,4.8,3.7
6840,-4.1,0.0,0.0,5.6,5.0,3.8
6841,6.8,0.0,0.0,6.7,5.5,4.0
6842,6.9,0.0,0.0,6.7,5.5,4.0
6843,6.8,0.0,0.0,6.6,5.3,3.8
6844,6.8,0.0,0.0,6.6,5.3,3.8
6845,6.8,0.0,0.0,6.6,5.2,3.7
6846,6.9,0.0,0.0,6.6,5.3,3.7
6847,6.8,0.0,0.0,6.5,5.1,3.6
6848,6.6,0.0,0.0,6.4,4.9,3.5
6849,6.2,0.0,0.0,6.1,4.6,3.2
6850,6.2,0.0,0.0,6.1,4.6,3.2
6851,6.3,0.0,0.0,6.3,4.7,3.3
6852,6.1,0.0,0.0,6.0,4.5,3.1
6853,5.6,0.0,0.0,0.0,4.0,2.8
6854,4.1,0.0,0.0,0.0,2.2,1.5
6855,3.0,0.0,0.0,-0.8,1.0,0.8
6856,-2.3,0.0,0.0,-1.7,1.5,1.1
6857,-2.5,0.0,0.0,-1.9,2.9,2.1
6858,-1.9,0.0,0.0,-1.3,4.2,3.1
6859,-1.1,0.0,0.0,-0.5,5.1,3.8
6860,-16.3,0.0,0.0,-15.4,5.1,3.8
6861,-15.6,0.0,0.0,-14.8,5.4,4.0
6862,-14.1,0.0,0.0,-13.5,6.3,4.7
6863,-13.5,0.0,0.0,-13.0,6.1,4.5
6864,0.0,0.0,0.0,7.6,6.6,4.8
6865,6.8,0.0,0.0,7.0,6.2,4.7
6866,6.9,0.0,0.0,7.0,6.1,4.6
6867,7.5,0.0,0.0,7.5,6.5,4.9
6868,7.8,0.0,0.0,7.8,6.8,5.0
6869,8.3,0.0,0.0,8.2,7.2,5.3
6870,8.6,0.0,0.0,8.4,7.3,5.4
6871,8.8,0.0,0.0,8.6,7.3,5.4
6872,8.8,0.0,0.0,8.5,7.1,5.2
6873,7.2,0.0,0.0,6.9,5.3,3.8
6874,5.2,0.0,0.0,4.8,2.8,2.1
6875,3.5,0.0,0.0,3.2,0.9,0.8
6876,2.2,0.0,0.0,2.1,0.0,0.1
6877,1.1,0.0,0.0,-4.8,0.0,0.0
6878,0.7,0.0,0.0,-6.3,0.0,0.0
6879,0.8,0.0,0.0,-7.3,0.0,0.3
6880,-9.2,0.0,0.0,-7.7,0.5,1.1
6881,-9.6,0.0,0.0,-8.2,2.1,1.8
6882,-8.9,0.0,0.0,-7.5,3.1,2.6
6883,-7.9,0.0,0.0,-6.7,3.9,3.2
6884,-24.2,0.0,0.0,-21.9,4.3,3.5
6885,-23.1,0.0,0.0,-21.0,4.5,3.6
6886,-22.1,0.0,0.0,-20.2,4.7,3.6
6887,-21.1,0.0,0.0,-19.3,4.9,3.8
6888,-4.0,0.0,0.0,5.4,4.8,3.7
6889,5.3,0.0,0.0,5.5,4.7,3.6
6890,5.5,0.0,0.0,5.6,4.7,3.6
6891,5.5,0.0,0.0,5.6,4.6,3.5
6892,6.0,0.0,0.0,6.0,5.1,3.8
6893,6.2,0.0,0.0,6.1,5.1,3.8
6894,6.5,0.0,0.0,6.5,5.4,4.0
6895,6.9,0.0,0.0,6.8,5.7,4.2
6896,6.8,0.0,0.0,6.6,5.4,3.9
6897,5.4,0.0,0.0,5.3,-5.4,-1.7
6898,4.0,0.0,0.0,3.9,-7.2,-3.0
6899,2.8,0.0,0.0,2.8,-8.8,-4.3
6900,1.8,0.0,0.0,2.1,-10.2,-5.4
6901,0.9,0.0,0.0,-6.0,-5.4,-2.6
6902,0.5,0.0,0.0,-7.3,-12.3,-7.1
6903,0.5,0.0,0.0,-8.2,-12.4,-7.4
6904,1.1,0.0,0.0,-8.6,-12.2,-7.2
6905,1.7,0.0,0.0,-8.5,-11.1,-6.8
6906,2.8,0.0,0.0,-7.5,2.9,2.3
6907,3.0,0.0,0.0,-7.1,3.0,2.4
6908,3.3,0.0,0.0,-22.5,3.3,2.6
6909,3.7,0.0,0.0,-21.9,3.6,2.8
6910,4.5,0.0,0.0,-20.7,4.3,3.4
6911,5.4,0.0,0.0,-19.3,5.2,4.0
6912,6.2,0.0,0.0,6.5,6.0,4.6
6913,6.9,0.0,0.0,6.8,5.6,4.1
6914,7.0,0.0,0.0,6.9,5.6,4.1
6915,7.8,0.0,0.0,7.6,6.3,4.6
6916,8.4,0.0,0.0,8.2,6.9,5.0
6917,7.9,0.0,0.0,7.6,6.3,4.5
6918,7.8,0.0,0.0,7.5,6.0,4.3
6919,7.6,0.0,0.0,7.3,5.8,4.1
6920,7.5,0.0,0.0,7.2,5.6,4.0
6921,7.3,0.0,0.0,7.1,-2.2,0.0
6922,6.9,0.0,0.0,6.7,-2.7,0.0
6923,6.6,0.0,0.0,6.5,-3.1,0.0
6924,6.2,0.0,0.0,6.1,-3.6,-0.1
6925,5.7,0.0,0.0,0.0,0.0,0.0
6926,4.1,0.0,0.0,0.0,-6.2,-2.1
6927,3.9,0.0,0.0,0.0,-6.7,-2.5
6928,3.6,0.0,0.0,-0.5,-7.5,-3.0
6929,4.5,0.0,0.0,-0.5,-6.3,-2.5
6930,5.7,0.0,0.0,0.0,4.7,3.4
6931,6.5,0.0,0.0,0.0,5.5,4.1
6932,6.9,0.0,0.0,-13.0,5.8,4.3
6933,6.8,0.0,0.0,-12.7,5.7,4.2
6934,6.9,0.0,0.0,-12.3,5.7,4.2
6935,6.4,0.0,0.0,-12.5,5.1,3.7
6936,6.7,0.0,0.0,6.6,5.4,3.9
6937,6.3,0.0,0.0,6.3,5.3,3.9
6938,6.7,0.0,0.0,6.7,5.6,4.2
6939,6.9,0.0,0.0,6.8,5.7,4.2
6940,7.4,0.0,0.0,7.3,6.1,4.5
6941,7.8,0.0,0.0,7.6,6.4,4.7
6942,7.9,0.0,0.0,7.7,6.5,4.7
6943,8.3,0.0,0.0,8.1,6.8,4.9
6944,8.1,0.0,0.0,7.9,6.4,4.6
6945,7.1,0.0,0.0,6.9,-2.8,0.0
6946,6.0,0.0,0.0,5.8,-4.3,-0.6
6947,5.1,0.0,0.0,5.0,-5.4,-1.5
6948,4.5,0.0,0.0,4.6,-6.4,-2.2
6949,5.0,0.0,0.0,0.0,0.0,0.0
6950,4.8,0.0,0.0,0.0,-5.9,-2.1
6951,4.4,0.0,0.0,-0.5,-6.5,-2.6
